orig,kr
敵全体の攻防DOWN/灼熱効果,적 전체의 공격·방어DOWN/작열효과
シグノ・ネロ,시그노 네로
"<div class=""prt-text-small"">効果中必ずトリプルアタック<br><span class=""text-blue"">◆奥義ゲージを**％消費</span></div>","<div class=""prt-text-small"">효과중 반드시 트리플 어택<br><span class=""text-blue"">◆오의 게이지를 **%소비</span></div>"
アルベス・インヴォルヴ,알베스 인볼브
敵が灼熱状態の時、通常攻撃と奥義に追加ダメージ,적이 작열상태일 때 일반공격과 오의에 추가 데미지


"!조이(SSR,수영복)"
[夏遊の調停者],[하유의 조정자]
ゾーイ,조이

ガンマ・レイ,감마・레이
ガンマ・レイ＋,감마・레이+
闇属性ダメージ(特大),암속성 데미지(특대)
レゾルーション,레졸루션
レゾルーション＋,레졸루션＋
"<div class=""prt-text-small"">敵に弱点属性ダメージ/自分に逆境効果<br><span class=""text-blue"">◆自分の残りHPが少ないほどダメージUP</span></div>","<div class=""prt-text-small"">적에게 약점속성 데미지/자신에게 역경 효과<br><span class=""text-blue"">◆자신의 남은 HP가 적을수록 데미지 UP</span></div>"
コンジャクション,컨정션
コンジャクション＋,컨정션＋
"<div class=""prt-text-small"">味方全体のHPを*にする/*ターンの間被ダメージ無効/*ターンの間HP吸収効果付与</div>","<div class=""prt-text-small"">아군 전체의 HP를 *로 한다/*턴 동안 받는 데미지 무효/*턴 동안 HP흡수 효과를 부여</div>"
サンダー,썬더
敵全体に闇属性ダメージ/ランダムで弱体効果,적 전체에 암속성 데미지/랜덤으로 약체효과 부여
調停の使徒,조정의 사도
バトルメンバーの属性の数に応じて自分のステータスUP,배틀 멤버의 속성수에 따라 자신의 스테이터스 UP


"!조커(SSR,페르소나콜라보)"
[ワイルドカード],[와일드 카드]
ジョーカー,조커

総攻撃,총공격
総攻撃＋,총공격+
"闇属性ダメージ(特大)/ランダムな追加効果<br><span class=""text-blue"">◆敵のHPが少ないほどダメージUP</span>","암속성 데미지(특대)/랜덤한 추가 효과<br><span class=""text-blue"">◆적의 HP가 적은 만큼 데미지UP</span>"
エイハ,에이하
エイハ＋,에이하+
敵に*倍闇属性ダメージ,적에게 *배 암속성 데미지
スクンダ,스쿤다
スクンダ＋,스쿤다+
敵の命中・回避率が低下する,적의 명중·회피률이 저하한다
トカチェフ,토카체프
"<div class=""prt-text-small"">弾薬を*消費してターゲットに関わらず*回ダメージ/自分の奥義ゲージUP(**%)<br><span class=""text-blue"">◆弾薬はバトル開始時*の状態(回復不可)</span></div>","<div class=""prt-text-small"">탄약을 *소비하여 타겟에 상관없이 *회 데미지/자신의 오의 게이지UP<br><span class=""text-blue"">◆탄약은 전투 개시 시 *인 상태(회복불가)</span></div>"
夢見針,몽견침
敵に*倍闇属性ダメージ/昏睡効果,적에게 *배 암속성 데미지/혼수 효과
逆境の覚悟,역경의 각오
オーバードライブ状態の敵に対してクリティカル確率UP,오버드라이브 상태인 적에게 대한 크리티컬 확률UP
1MORE,1MORE
光属性の敵にエイハを使用時、即時再使用可能となる(同一ターン中*回のみ),광속성인 적에게 에이하를 사용 시 즉시 재사용 가능(같은 턴에 *회 뿐)

"!카타리나(SSR,특전)"
[エルステ帝国軍中尉],[에르스테 제국군 중위]
カタリナ,카타리나

蒼き少女の自由が為に、帝国の女士官は脱走して騎士となった。かつて兵器だった少女は世界を知り、笑顔を取り戻す。たとえ裏切り者の誹りを受けようと、騎士の意志は揺るがない──,푸른소녀의 자유를 위해 、제국의  여사관은 탈주하여  기사가 되었다. 한 때  병기였던 소녀는 세계를 알게되고、웃음을 되찾는다. 비록 배신자라는 치욕을 들어도、기사의 의지는 흔들리지 않는다──
蒼き少女に、自由を……,푸른소녀는、자유를……
カタリナさん、語りなさい,카타리나씨、말하세요.

インベル・ネイル,인벨・네일
インベル・ネイル＋,인벨・네일＋
闇属性ダメージ(特大),암속성 데미지(특대)
エンチャントランズ,인챈트 랜즈
エンチャントランズ＋,인챈트 랜즈＋
敵に闇属性ダメージ/次の攻撃で必ずトリプルアタック,적에게 암속성 데미지/다음 공격이 반드시 트리플어택
リカバー,리커버
リカバー＋,리커버＋
味方全体に再生効果/弱体効果を*つ回復,아군 전체에게 재생 효과 / 약화 효과를 *개 회복
ライトウォール・ディヴァイド,라이트월・디바이드
味方全体の全属性ダメージカット(**%),아군 전체의 모든 속성 데미지 컷(**%)
エルステ帝国軍中尉,에르스테 제국 중위
防御UP,방어UP


"!칼리오스트로(SSR,암속통상)"
[新生の錬金術師],[신생 연금술사]
カリオストロ,칼리오스트로

オプス・マグナ,오푸스 마그나
オプス・マグナ＋,오푸스 마그나+
闇属性ダメージ(特大)/自分のアビリティ再使用間隔を*ターン短縮,암속성 데미지(특대)/자신의 어빌리티 재사용 시간을 *턴 단축
アルケイナ・エボリューション,알케이나 레볼루션
アルケイナ・エボリューション＋,알케이나 레볼루션+
"<div class=""prt-text-small"">闇属性キャラのクリティカル確率UP/味方全体の攻防UP<span class=""text-blue"">　◆奥義ゲージ**%消費</span></div>","<div class=""prt-text-small"">암속성 캐릭터의 크리티컬 확률UP/아군 전체의 공격·방어UP<span class=""text-blue""> ◆오의 게이지 **%소비</span></div>"
ネフシュタン,느후스단
ネフシュタン＋,느후스단+
味方全体に再生効果/闇属性攻撃UP,아군 전체에게 재생효과/암속성 공격UP
ニュークリアシンサシス,뉴클리어신서시스
敵に闇属性ダメージ/味方全体に被回復上限UP,적에게 암속성 데미지/아군 전체의 회복상한UP
リポルションボディ,리볼루션 바디
被ダメージ時に稀にHP全回復,피격 시 드물게 HP모두 회복


"!칼리오스트로(SSR,할로윈)"
[ワンダーアルケミスト],[원더 아르케미스트]
カリオストロ,칼리오스트로

アルス・マグナ,알스 마그나
アルス・マグナ＋,알스 마그나+
"<span class=""prt-text-small"">闇属性ダメージ(特大)/幽闇の刻印の数に応じて性能UP　<span class=""text-blue"">◆追加効果：味方全体の奥義ゲージUP</span></span>","<span class=""prt-text-small"">암속성 데미지(특대)/유암의 각인 개수에 따라 성능UP <span class=""text-blue"">◆추가효과 : 아군 전체의 오의 게이지UP</span></span>"
コラプス,커랩스
コラプス＋,커랩스
"<div class=""prt-text-small"">敵全体に闇属性ダメージ/防御DOWN(累積)<br><span class=""text-blue"">◆追加効果：*回発動</span></div>","<div class=""prt-text-small"">적 전체에게 암속성 데미지/방어DOWN(누적))<br><span class=""text-blue"">◆추가효과 : *회 발동</span></div>"
パラノーマル・ファンタズム,파라노말 팬텀
パラノーマル・ファンタズム＋,파라노말 팬텀+
"<div class=""prt-text-small"">味方全体を特殊強化(攻防UP/連続攻撃確率UP)/幽闇の刻印を付与<br><span class=""text-blue"">◆追加効果：被ダメージを光属性に変換</span></div>","<div class=""prt-text-small"">아군 전체를 특수 강화(공격·방어UP/연속 공격 확률UP)/유암의 각인을 부여<br><span class=""text-blue"">◆추가효과 : 받는 데미지를 광속성으로 변환</span></div>"
ワンダートリート,원더 트리트
"<div class=""prt-text-small"">味方全体のHPを回復/弱体効果を*つ回復<br><span class=""text-blue"">◆追加効果：*回発動</span></div>","<div class=""prt-text-small"">아군 전체의 HP를 회복/약체 효과를 *개 회복<br><span class=""text-blue"">◆추가효과 : *회 발동</span></div>"
イ・タ・ズ・ラしちゃうぞ☆,장·난·칠·거·다☆
経過ターンが*ターン目以降の時、自分のアビリティ・奥義に追加効果付与,경과 턴이 *턴 이후일 때 자신의 어빌리티·오의에 추가 효과 부여
幽闇の饗宴,유암의 향연
"<div class=""prt-text-small"">闇属性キャラがそれぞれの幽闇の刻印の数に応じて光属性ダメージ軽減<br><span class=""text-blue"">◆光属性ダメージ軽減効果は自分がサブメンバーにいる場合でも発動</span></div>","<div class=""prt-text-small"">암속성 캐릭터가 각자 지닌 유암의 각인 개수에 따라 광속성 데미지 경감<br><span class=""text-blue"">◆광속성 데미지 경감 효과는 자신이 서브멤버에 있을 경우에도 발동</span></div>"


"!캬루(SSR,콜라보)"
[謎多き猫耳少女],[비밀스런 고양이귀 소녀]
キャル,캬루

グリムバースト,그림 버스트
グリムバースト＋,그림 버스트+
闇属性ダメージ(特大)/自分にケイオスグリモワール効果,암속성 데미지(특대笑)/자신에게 케이오스 그리모어 효과
サンダーボール,선더 볼
サンダーボール＋,선더 볼+
"敵に闇属性ダメージ<br><span class=""text-blue"">◆ケイオスグリモワール消費：*回発動</span>","적에게 암속성 데미지<br><span class=""text-blue"">◆케이오스 그리모어 소비 : *회 발동</span>"
アーマーダウン,아머 다운
アーマーダウン＋,아머 다운+
敵の闇属性防御DOWN(累積),적의 암속성 방어DOWN(누적)
ダークエクリプス,다크 이클립스
敵全体に闇属性ダメージ/自分のアビリティダメージ上限UP(累積),적 전체에게 암속성 데미지/자신의 어빌리티 데미지 상한UP(누적)
アブソリュートシークレット,앱솔루트 시크릿
自分のHPが少ないほど攻撃UP,자신의 HP가 적은 만큼 공격UP
ぶっ殺すぞ！？,쳐 죽여버린다!?
クリティカル確率UP,크리티컬 확률UP


!케르베로스(SSR)
[冥界の番犬],[명계의 파수견]
ケルベロス,케르베로스

トライアド・ダムネーション,트라이어드 댐네이션
トライアド・ダムネーション＋,트라이어드 댐네이션＋
闇属性ダメージ(特大)/自分のトリプルアタック確率UP,암속성 데미지(특대)/자신의 트리플어택 확률 UP
アブソープション,앱솝션
アブソープション＋,앱솝션＋
敵に*回闇属性ダメージ/自分のHP回復,적에게 *회 암속성 데미지/자신의 HP 회복
ディスイリュージョン,디스일루젼
ディスイリュージョン＋,디스일루젼
敵に*回闇属性ダメージ/弱体耐性DOWN,적에게 *회 암속성 데미지/약체내성 DOWN
トライアド・ディセプション,트라이어드・디셉션
敵に魅了効果/暗闇効果/灼熱効果,적에게 매료 효과/암흑 효과/작열 효과
インファーナルヘブン,인퍼널 헤븐
トリプルアタック確率UP/トリプルアタック発動時に敵に弱体耐性DOWN(累積),트리플어택 확률 UP/트리플어택 발생시 적의 약체내성 DOWN(누적)


!코루루(SSR)
[流転の鋼鉄少女],[유전의 강철소녀]
コルル,코루루

ストーン・ブレイク,스톤・브레이크
ストーン・ブレイク＋,스톤・브레이크＋
"<span class=""prt-text-small"">闇属性ダメージ(特大)/ちぇすとが発動<span class=""text-blue""><br>◆暗闇状態の敵に対して奥義性能UP</span></span>","<span class=""prt-text-small"">암속성 데미지(특대)/체스토 발동<span class=""text-blue""><br>◆암흑 상태의 적에게 오의성능 UP</span></span>"
カッチカチでごんす！,튼튼하다구요！
カッチカチでごんす！＋,튼튼하다구요！＋
自分にかばう効果(全体)/被ダメージを**%軽減,자신에게 감싸기 효과(전체)/피 데미지를 **% 감소
ちぇすと,체스토
ちぇすと＋,체스토＋
敵に*回闇属性ダメージ/防御DOWN(累積)/暗闇効果,적에게 *회 암속성 데미지 / 방어 DOWN(누적) / 암흑 효과
ステイアライブ,스틸얼라이브
"<div class=""prt-text-small"">自分が即座に奥義発動可能/他のアビリティが即時使用可能になる<br><span class=""text-blue"">◆最大HPの**%を消費</span></div>","<div class=""prt-text-small"">자신이 즉시 오의 발동가능/다른 어빌리티가 즉시 사용 가능<br><span class=""text-blue"">◆최대 HP의 **%를 소거</span></div>"
宿命の槍,숙명의 창
"<div class=""prt-text-small"">敵の攻撃行動のターゲットになった場合に宿命の槍Lvが*上昇(最大*)<br><span class=""text-blue"">◆宿命の槍Lvに応じて与ダメージ上昇</span></div>","<div class=""prt-text-small"">적의 공격행동의 타겟이 됐을 때 숙명의 창 Lv이 *상승(최대*)<br><span class=""text-blue"">◆숙명의 창 Lv에 비례해 가하는 데미지 상승</span></div>"
生きるために,살아남기 위해
"<div class=""prt-text-small"">自分のHPが少ないほど攻防UP/瀕死状態の場合ターン終了時にちぇすとが発動/一度だけ戦闘不能にならずにHP*で耐える</div>","<div class=""prt-text-small"">자신의 HP가 적을수록 공방 UP / 빈사 상태로 턴 종료시 체스토 발동 / 한 번만 전투불능이 됐을 때 HP *로 견딘다</div>"


"!클라리스(SSR,발렌타인)"
[懸想の錬金術師],[연모의 연금술사]
クラリス,클라리스

アルカヘスト・スフィア,아르카헤이즈・스피어
アルカヘスト・スフィア＋,아르카헤이즈・스피어＋
"<span class=""prt-text-small"">闇属性ダメージ(特大)/スロウ効果<br><span class=""text-blue"">◆追加効果：無属性追加ダメージ</span></span>","<span class=""prt-text-small"">암속성 데미지(특대)/슬로우 효과<br><span class=""text-blue"">◆추가효과：무속성 추가 데미지</span></span>"
ハートフェルト,하트 펠트
ハートフェルト＋,하트 펠트＋
"<div class=""prt-text-small"">味方全体の弱体効果無効(*回)/幻影効果(*回)<br><span class=""text-blue"">◆追加効果：味方全体にバリア効果/ブロック効果</span></div>","<div class=""prt-text-small"">아군 전체의 약체효과 무효과(*회)/환영효과(*회)<br><span class=""text-blue"">◆추가효과：아군 전체에 배리어 효과/블록 효과</span></div>"
スウィート・エントロピー,스위트・엔트로피
スウィート・エントロピー＋,스위트・엔트로피＋
"<div class=""prt-text-small"">味方全体の奥義ゲージUP(**%)<br><span class=""text-blue"">◆追加効果：味方全体に奥義性能UP(*回)/ダメージ上限UP</span></div>","<div class=""prt-text-small"">아군 전체의 오의 게이지 UP(**%)<br><span class=""text-blue"">◆추가효과：아군 전체의 오의 성능 UP(*회)/데미지 상한 UP</span></div>"
アトミック・アクセラレーション,아토믹・악셀레이션
"<div class=""prt-text-small"">敵に経過ターンに応じた無属性ダメージ/強化効果を*つ無効化/最大CT増加<br><span class=""text-blue"">◆追加効果：*回発動</span></div>","<div class=""prt-text-small"">적에게 경과 턴에 비례해 무속성 데미지/강화 효과를 *개 무효과/최대 CT 추가<br><span class=""text-blue"">◆추가효과：*회 발동</span></div>"
うちはうちらしく！,나는 나답게！
"<div class=""prt-text-small"">経過ターンに応じて味方全体の攻撃力上昇/**ターン目以降の時、自分のアビリティ・奥義に追加効果付与</div>","<div class=""prt-text-small"">경과 턴에 비례해 아군 전체의 공격력 상승/**턴째 이후일 경우, 자신의 어빌리티・오의가 추가효과 발동</div>"
クラリスちゃんの特製チョコ☆,클라리스쨩의 특별 초코☆
"<div class=""prt-text-small"">主人公の奥義ゲージ上昇量UP/アトミック・アクセラレーションを使用したターンの進行時に経過ターンを*ターン進める</div>","<div class=""prt-text-small"">주인공의 오의 게이지 상승량 UP/아토믹・악셀레이션을 사용한 턴 종료시 진행 턴을 *턴 진행한다</div>"


!타냐(SSR)
[千夜を越えし暗闘者],[천야를 넘는 암투자]
ターニャ,타냐

レイヴン・シャドウ,레이븐・섀도우
レイヴン・シャドウ＋,레이븐・섀도우＋
闇属性ダメージ(特大)/自分の奥義ゲージUP(**%)/ナイフを*追加,암속성 데미지(특대)/자신의 오의 게이지 UP(**%)/나이프를 *개 추가
トキシックネイルズ,토키식 네일즈
トキシックネイルズ＋,토키식 네일즈＋
ターゲットに関わらず*回闇属性ダメージ/敵全体に毒効果,타겟과 관계없이 *회 암속성 데미지/적 전체에 독 효과
ニンブルスロー,님블 쓰로
ニンブルスロー＋,님블 쓰로＋
"<div class=""prt-text-small"">敵に闇属性ダメージ/攻防DOWN(累積)/自分にナイフスロー効果　<span class=""text-blue"">◆ナイフスロー効果中ターン終了時にナイフを*消費して自動発動</span></div>","<div class=""prt-text-small"">적에게 암속성 데미지/공방 DOWN(누적)/자신에게 나이프 쓰로 효과　<span class=""text-blue"">◆나이프 쓰로 효과 중 턴 종료시 나이프를 *소모해 자동발동</span></div>"
シャドウアーツ,섀도우 아츠
自分の回避率UP/奥義ゲージ上昇量UP/敵対心大幅UP,자신의 회피율 UP/오의 게이지 상승량 UP/적대심 대폭 UP
月光の如き銀髪,달빛과 같은 은발
"<div class=""prt-text-small"">バトル開始時自分にナイフを*追加(最大*)/回避率UP　<span class=""text-blue"">◆回避成功時にターゲットに関わらず*回闇属性ダメージ/敵全体にスロウ効果</span></div>","<div class=""prt-text-small"">배틀 시작시 자신에게 나이프 효과 *추가 (최대 *)/회피율 UP　<span class=""text-blue"">◆회피 성공시 타겟과 관계없이 *회 암속성 데미지/적 전체에 슬로우 효과</span></div>"
みんなと共に前を向く,모두와 함께 앞으로 나아가자
闇属性キャラが毒状態の敵に対してクリティカル確率UP,암속성 캐릭터가 독 상태의 적을 상대로 크리티컬 확률 UP


"!페리(SSR,리미티드)"
[幽葬の少女],[유령장 소녀]
フェリ,페리

エーテライト・レクイエスカ,에텔라이트 레퀴에스카
エーテライト・レクイエスカ＋,에텔라이트 레퀴에스카+
闇属性ダメージ(特大)/味方全体の闇属性攻撃UP/ダブルアタック確率UP,암속성 데미지(특대)/아군 전체의 암속성 공격UP/더블 어택 확률UP
ブラウ・ゲシュペンスト,블라우 게스펜스트
ブラウ・ゲシュペンスト＋,블라우 게스펜스트+
"<div class=""prt-text-small"">敵の強化効果を*つ無効化/攻防DOWN/幽想の檻を付与<span class=""text-blue"">　◆敵が特殊技を使用時に幽想の檻が解かれ敵全体に無属性ダメージ</span></div>","<div class=""prt-text-small"">적의 강화 효과를 *개 무효화/공격·방어DOWN/저세상의 우리를 부여<span class=""text-blue""> ◆적이 특수기를 사용하면 저세상의 관이 해방되어 적 전체에게 무속성 데미지</span></div>"
ベネディクションII,베네딕션II
ベネディクションII＋,베네딕션II+
味方全体のHP回復/活性効果/奥義ゲージUP(**%),아군 전체의 HP회복/활성 효과/오의 게이지UP(**%)
ウムケールング,움케룽
"<div class=""prt-text-small"">自分以外の闇属性キャラ単体にフィアーガイスト効果 <span class=""text-blue"">◆経過ターンが**ターン目以降の時、*ターンの間対象がターン進行時に攻撃行動を*回行う</span></div>","<div class=""prt-text-small"">자신을 제외한 암속성 캐릭터 하나에게 프라이가이스트 효과 <span class=""text-blue"">◆경과 턴이 **턴 이후일 때 *턴동안 대상이 턴을 진행했을 때 공격행동을 *회 진행한다</span></div>"
狭間に立つ者,골짜기에 서는 자
味方全体の光属性ダメージと闇属性ダメージ軽減,아군 전체의 빛속성 데미지와 암속성 데미지 경감
幽獣の呼応,유령 짐승의 호응
幽想の檻状態の敵に対して味方全体に闇属性追撃効果,아군 전체가 저세상의 관 상태인 적에게 암속성 추격 효과


!포르테(SSR)
[魔竜統],[마룡통]
フォルテ,포르테

天覇魔竜槍,천패마룡창
天覇魔竜槍＋,천패마룡창+
闇属性ダメージ(特大)/次の黒竜双撃波が*回発動,암속성 데미지(특대)/다음 흑룡쌍격파가 *회 발동
黒竜双撃波,흑룡쌍격파
黒竜双撃波＋,흑룡쌍격파
敵に*～*倍闇属性ダメージ,적에게 *~*배 암속성 데미지
バトルクライ,배틀 크라이
バトルクライ＋,배틀 크라이+
敵全体の攻撃DOWN(累積)/味方全体の闇属性攻撃UP(累積)/幽闇の刻印を付与,적 전체의 공격DOWN(누적)/아군 전체의 암속성 공격UP(누적)/유암의 각인을 부여
蒼天魔竜導,창천마룡도
"<div class=""prt-text-small"">自分のクリティカル確率UP/ダブルアタック確率UP　<span class=""text-blue"">◆経過ターンが*ターン目以降の時、効果を全体化</span></div>","<div class=""prt-text-small"">자신의 크리티컬 확률UP/더블 어택 확률UP <span class=""text-blue"">◆경과턴이 *턴 이후일 경우 효과가 전체화</span></div>"
我が覇道に一点の曇り無し,내 패도에 한 점 흐트림 없나니
経過ターンに応じて自分の攻撃力上昇,경과 턴에 따라 자신의 공격력 상승
天空の覇者,천공의 패자
"<div class=""prt-text-small"">闇属性キャラがそれぞれの幽闇の刻印の数に応じてアビリティ性能UP<br><span class=""text-blue"">◆アビリティ性能UPは自分がサブメンバーにいる場合でも発動</span></div>","<div class=""prt-text-small"">암속성 캐릭터가 각자 지닌 유암의 각인 개수에 따라 어빌리티 성능UP<br><span class=""text-blue"">◆어빌리티 성능UP은 자신이 서브멤버에 있을 경우에도 발동</span></div>"


!프쨩(SSR)
[ツンデレ宰相],[츤데레 재상]
フーちゃん,프짱

キルショット・バインド,킬 샷 바인드
キルショット・バインド＋,킬 샷 바인드+
闇属性ダメージ(特大)/自分のダブルアタック確率UP,암속성 데미지(특대)/자신의 더블 어택 확률UP
リコシェット,리코셰
リコシェット＋,리코셰+
"<div class=""prt-text-small"">弾薬を*消費して敵に*回闇属性ダメージ/防御DOWN(累積)<br><span class=""text-blue"">◆弾薬はバトル開始時*の状態(回復不可)</span></div>","<div class=""prt-text-small"">탄약을 *소비해서 적에게 *회 암속성 데미지/방어DOWN(누적)<br><span class=""text-blue"">◆탄약은 배틀 개시 시*인 상태(회복불가)</span></div>"
ファルシルム,팔쉬름
ファルシルム＋,팔쉬름+
味方全体の連続攻撃確率UP/闇属性追撃効果,아군전체의 연속 공격 확률UP/암속성 추격 효과
カースドマリス,커스드 마리스
"<div class=""prt-text-small"">魔晶化状態に変化<br><span class=""text-blue"">◆奥義ゲージ***％消費/全アビリティ即時使用可能/再使用不可</span></div>","<div class=""prt-text-small"">마정화 상태로 변화<br><span class=""text-blue"">◆오의 게이지 ***％소비/전 어빌리티 즉시 사용 가능/재사용 불가</span></div>"
狂瀾怒濤,광란노도
魔晶化状態中ステータス大幅UP/自分以外のバトルメンバーは戦闘に参加できなくなる,마정화 상태 중 스테이터스 대폭UP/자신 이외의 배틀 멤버는 전투에 참가할 수 없게 된다
魔晶の侵蝕,마정의 침식
"<div class=""prt-text-small"">魔晶化状態の時ターン終了時に魔晶の侵蝕が増加(最大*)<br><span class=""text-blue"">◆魔晶の侵蝕が最大に達すると「魔晶糸・縛滅」を発動し戦闘不能になる</span></div>","<div class=""prt-text-small"">마정화 상태일 때 턴 종료시에 마정의 침식이 증가(최대*)<br><span class=""text-blue"">◆마정의 침식이 최대에 이르면「마정계・박멸」을 발동하고 전투불능이 된다</span></div>"


"!흑기사(SSR,리미티드)"
[七曜の騎士],[칠요의 기사]
黒騎士,흑기사
無明剣,무명검
闇属性ダメージ(特大)/自分の弱体効果を全て回復/次のクアッドスペルが*回発動,암속성 데미지(특대)/자신의 약체 효과를 모드 회복/다음 쿼드 스펠이 *회 발동
クアッドスペル,쿼드 스펠
クアッドスペル＋,쿼드 스펠+
クアッドスペル＋＋,쿼드 스펠++
"<div class=""prt-text-small"">敵全体に火・水・土・風属性ダメージ/灼熱効果/スロウ効果/強化効果を*つ無効化/防御DOWN(累積)</div>","<div class=""prt-text-small"">적 전체에게 화·수·토·풍속성 데미지/작열 효과/슬로우 효과/강화 효과를 *개 무효화/방어 DOWN(누적)</div>"
ネグロドレイン,오닉스 드레인
敵に闇属性ダメージ/攻撃DOWN(累積)/自分のHP回復/攻撃UP(累積),적에게 암속성 데미지/공격 DOWN(누적)/자신의 HP회복/공격UP(누적)
アキュメン,아큐멘
敵に恐怖効果,적에게 공포 효과
護りの剣,수호의 검
自分に黒護剣効果/味方単体をかばう効果,자신에게 흑호검 효과/아군 하나에게 감싸기 효과
絶望の剣,절망의 검
自分のHPが少ないほど攻防UP,자신의 HP가 적은 만큼 공격·방어UP
黒の鎧,칠흑의 갑주
黒の鎧＋,칠흑의 갑주+
"<div class=""prt-text-small"">最大HPと防御力が高いが敵のターゲットにされやすい/ターン終了時にHPが**％以下の場合ネグロドレインが発動</div>","<div class=""prt-text-small"">최대 HP와 방어력이 높으나 적에게 자주 타게팅이 된다/턴 종료 시 HP가 **%이하일 경우 오닉스 드레인이 발동</div>"



!카시우스(SR)
[月よりの使者],[달에서 온 사절]
極限までの合理主義を誇る青年は、感情の渦巻く空の民と触れ合い、新たな世界を知る。非合理性に満ちた心の在り方は、彼にどのような影響を与えていくのか。,"극한의 합리주의를 자랑하는 청년은, 감정이 소용돌이치는 하늘의 민족과 소통하여, 새로운 세계를 알다. 비합리성으로 가득 찬 본연의 마음은, 그에게 어떤 영향을 줄 것인가."
墜落の後で,추락 후에
非合理の極み,극도의 비합리
浮島について,부유섬에 대하여
生態系について,생태계에 대하여
職業について,직업에 대하여
食事について,식사에 대하여
娯楽について,오락에 대하여
植物について,식물에 대하여
海について,바다에 대하여
リハビリがてらの手合せ,재활을 겸한 대련
雪について,눈에 대하여
親切シンについて,친절'심'에 대하여

ルナ・ルーラー・インベージョン,루나 룰러 인베이션
ルナ・ルーラー・インベージョン＋,루나 룰러 인베이션+
闇属性ダメージ(大)/自分の連続攻撃確率UP,암속성 데미지(대)/자신의 연속 공격 확률UP
インテグレート,인티그레이트
インテグレート＋,인티그레이트+
ターゲットに関わらず*回闇属性ダメージ/自分にカウンター効果(回避/*回),타겟에 무관하게 *회 암속성 데미지/자신에게 카운터 효과(회피/*회)
ロングストライド,롱 스트라이드
ロングストライド＋,롱 스트라이드+
"敵に闇属性ダメージ/攻撃DOWN<br><span class=""text-blue"">◆敵の数が少ないほどダメージUP</span>","적에게 암속성 데미지/공격DOWN<br><span class=""text-blue"">◆적의 수가 적을수록 데미지UP</span>"
◆敵の数が少ないほどダメージUP,◆적의 수가 적을수록 데미지UP
オプティマイズ,옵티마이즈
自分の攻撃UP/インテグレートとロングストライドが即時使用可能になる,자신의 공격UP/인티그레이트와 롱 스트라이드가 즉시 사용 가능하게 된다
ストレンジアーツ,스트레인지 아츠
HPが最大の時、与ダメージ上昇効果/敵のターゲットにされにくい,"HP가 최대일 때, 주는 데미지 상승 효과/적의 타겟이 되기 어렵다"



"!리치(SSR, 리미티드)"
[陰気陰湿陰険少女],[음기음습음험 소녀]
かつて高貴なる闇を纏った星晶獣は、その力を取り戻すため空を巡る。時に人間達をからかい、時に痛い目を見つつ、健全民の生活に臨むのであった。,"일찍이 고귀한 어둠을 두른 성정수는 그 힘을 되찾기 위해 하늘을 배회한다. 때로는 인간들을 조롱하고, 때로는 따끔한 맛을 보며, 건전민 생활에 임하는 것이었다."
屍・屍・屍,시체・시체・시체
恋・恋・恋,사랑・사랑・사랑
デッド・バッド・エンド,데드 배드 엔드
デッド・バッド・エンド＋,데드 배드 엔드＋
闇属性ダメージ(特大)/スロウ効果/自分のアビリティ再使用間隔を*ターン短縮,암속성 데미지(특대)/슬로우 효과/자신의 어빌리티 재사용 간격을 *턴 단축
ファントムペイン,팬텀 페인
ファントムペイン＋,팬텀 페인＋
"<div class=""prt-text-small"">ターゲットに関わらず*回闇属性ダメージ/闇属性キャラに死の祝福効果/被ダメージを光属性に変換</div>","<div class=""prt-text-small"">타깃에 무관하게 *회 암속성 데미지/암속성 캐릭터에게 죽음의 축복 효과/받는 데미지를 광속성으로 변환</div>"
ターゲットに関わらず*回闇属性ダメージ/闇属性キャラに死の祝福効果/被ダメージを光属性に変換,타깃에 무관하게 *회 암속성 데미지/암속성 캐릭터에게 죽음의 축복 효과/받는 데미지를 광속성으로 변환
コラプション,커럽션
コラプション＋,커럽션＋
敵味方全体に光属性攻撃DOWN/闇属性防御DOWN/毒効果/腐敗効果,적아군 전체에 광속성 공격DOWN/암속성 방어DOWN/독 효과/부패 효과
スピリット・オブ・カース,스피릿 오브 커스
"自分に不死王の再臨効果<br><span class=""text-blue"">◆再使用不可</span>","자신에게 불사왕의 재림 효과<br><span class=""text-blue"">◆재사용 불가</span>"
◆再使用不可,◆재사용 불가
不死の呼び声,불사의 부름
"<div class=""prt-text-small"">HPが回復せず毎ターンダメージを受けるが、攻防UP/必ず連続攻撃/奥義性能UP/一部のターンダメージを回復に変換</div>","<div class=""prt-text-small"">HP가 회복되지 않고  매 턴 데미지를 받지만, 공방UP/반드시 연속공격/오의 성능UP/일부의 턴 데미지를 회복으로 변환</div>"
HPが回復せず毎ターンダメージを受けるが、攻防UP/必ず連続攻撃/奥義性能UP/一部のターンダメージを回復に変換,"HP가 회복되지 않고  매 턴 데미지를 받지만, 공방UP/반드시 연속공격/오의 성능UP/일부의 턴 데미지를 회복으로 변환"
ゴーストマーチ,고스트 마치
