orig,kr
"<div class=""prt-text-small"">敵に自属性ダメージ/印に応じて追加効果発動　<span class=""text-blue"">刀：自分の忍術再使用間隔短縮　格闘：自分のダブルアタック確率UP/攻撃UP</span></div>","<div class=""prt-text-small"">적에게 자신의 속성 데미지 / 인에 따라 추가 효과 발동　<span class=""text-blue"">도：자신의 인술 재사용 간격 단축　격투：자신의 더블어택 확률 UP / 공격 UP</span></div>"

朧,오보로
"<div class=""prt-text-small"">敵に自属性ダメージ　<span class=""text-blue"">刀：自分に暗闇効果/ダブルアタック確率UP　格闘：自分の攻撃UP/防御DOWN/奥義ゲージ上昇量UP</span></div>","<div class=""prt-text-small"">적에게 자신의 속성 데미지　<span class=""text-blue"">도：자신에게 암흑 효과 / 더블어택 확률 UP　격투：자신의 공격 UP / 방어 DOWN / 오의 게이지 상승량 UP</span></div>"
焙烙玉,배락옥





ポーションリファイン,포션 리파인
ニュートリエント,뉴트리언트
味方全体にストレングス効果/被回復上限UP,아군 전체에게 스트렝스 효과 / 피회복 상한 UP
マッドバイタリティ,매드 바이탈리티
アドレナリンラッシュ,아드레날린 러시
味方全体の奥義ゲージ上昇量大幅UP/効果終了時にショート効果,아군 전체의 오의 게이지 상승량 대폭 UP / 효과 종료시 쇼트 효과











マナバースト,마나 버스트
ドラゴンブレイク,드래곤 브레이크
スペルブースト,스펠 부스트
エレメンタルキャスト,엘레멘탈 캐스트






!사무라이 계열
画竜点睛,화룡정점
瞑想,명상
"<div class=""prt-text-small"">自分の攻撃UP/クリティカル確率UP/弱体効果を全て回復　<span class=""text-blue"">◆奥義ゲージを**％消費</span></div>","<div class=""prt-text-small"">자신의 공격 UP / 크리티컬 확률 UP / 약체 효과를 전부 회복　<span class=""text-blue"">◆오의 게이지를 **％ 소비</span></div>"
鴉雀無声,아작무성
"<div class=""prt-text-small"">自分の防御UP　<span class=""text-blue"">刀：自分に幻影効果(*回)/自分の攻撃DOWN　弓：自分の攻撃UP/連続攻撃確率DOWN/奥義ゲージDOWN</span></div>","<div class=""prt-text-small"">자신의 방어 UP　<span class=""text-blue"">도：자신에게 환영 효과(*회) / 자신의 공격 DOWN　활：자신의 공격 UP / 연속공격 확률 DOWN / 오의 게이지 DOWN</span></div>"
剣禅一如,검선일체
雲散霧消,운산무소
大鷲返し,독수리반환
無明斬,무명참
烈刀一閃,열도일섬

!검성 계열
剣神解放,검신해방
剣神共鳴,검신공명
集気,집기
グロリアス・アーツ,글로리어스・아츠
斬釘截鉄,참정절철
エスパーダ,에스파다
ドゥプレクス,두플렉스
コルミロス,콜미로스

!건슬링어 계열
アーリーショット,얼리샷
トライン,트라인
バレットリロード,불릿 리로드
スリーラウンドバースト,쓰리라운드 버스트
ブリッツバースト,블리츠 버스트
フルファイア,풀 파이어
フォーティチュード,포티튜드
ゲリーリャ,게릴라

!현자 계열
天眼陣,천안진
宿命陣,숙명진
他心陣,타심진
"<div class=""prt-text-small"">自分のHPを奥義ゲージに変換<span class=""text-blue""><br>◆HPは現在の半分になる</span></div>","<div class=""prt-text-small"">자신의 HP를 오의 게이지로 변환<span class=""text-blue""><br>◆HP는 현재의 절반이 된다</span></div>"
ブラックチャーム,블랙참
三明,삼명
テネブラエ,테네브레
ムーンライト,문라이트
スペシャルボム,스페셜 봄

!어쌔신 계열
アサシネーション,어새시네이션
バニッシュ,배니쉬
自分の敵対心を味方になすりつける,자신의 적대심을 아군에게 넘긴다
ダブルアサシン,더블 어새신
エクセキュート,익스큐션
ハイディング,하이딩
ディヴォーション,디보션
悪夢の再演,악몽의재연
バーブド・ワイヤー,버브드 와이어

!드럼마스터 계열
極点,극점
熱烈峻厳,열렬준엄
闘志の残響,투지의잔향
ライジングフォース,라이징포스
律動共振,율동공진
モッシュピット,모쉬 핏
ジェット・トゥ・ジェット,제트 투 제트
アンリーシュザフューリー,언리쉬 더 퓨리

!댄서 계열
アトラクト・サルサ,어트랙트・살사
プリンシパル・クラシック,프린시펄・클래식
リンガリング・セント,링가링・센트
ヴァリアシオン,바리에이션

!메카닉 계열
アクティベート,액티베이트
フレキシブル・アーツ,플랙시블・아츠
リフューリング,리퓨어링
アクチュエーション,액튜에이션



































!머스커레이드
アトラクト・ステップ,어트랙트・스텝
"自分の回避率UP/敵対心UP/敵の全ての攻撃を回避(*回)/アトラクト効果　<span class=""text-blue"">◆回避成功時、味方全体の舞踏Lvが*上昇</span>","자신의 회피율 UP/적대심 UP/적의 모든 공격을 회피 (*회)/어트랙트 효과 <span class=""text-blue"">◆회피 성공시 아군 전체 무도Lv이 * 상승</span>"
バウンス・シャッセ,바운스・샤세
"味方全体が必ずトリプルアタック/ターン進行時に攻撃行動を*回行う/奥義発動不可　<span class=""text-blue"">◆味方全体の舞踏Lvを**消費</span>","아군 전체가 반드시 트리플 어택/턴 진행시 공격 행동을 *회 실시한다/오의 발동 불가 <span class=""text-blue"">◆아군 전체의 무도Lv를 **소비</span>"
シャル・ウィ・ダンス,쉘・위・댄스
フィールドにボールルーム効果,필드에 볼룸 효과
効果中ターン進行時に攻撃行動を*回行う,효과 중 턴 진행 시에 공격 행동을 *회 실시한다.
紺碧の夜会服,검푸른 야회복
"味方全体が連続攻撃時に攻撃回数に応じて舞踏Lvが*上昇(最大**)<br><span class=""text-blue"">◆舞踏Lvに応じて連続攻撃確率UP</span>","아군 전체가 연속 공격 시 공격 횟수에 따라 무도Lv이 *상승(최대**) <br> <span class=""text-blue"">◆무도Lv에 따라 연속 공격 확률 UP</span>"
仮面舞踏会,가면 무도회
味方全体でターゲット中の敵に**回以上の攻撃を与えたターンの終了時、味方全体の攻防UP(累積),아군 전체에서 타겟 중인 적에게 **회 이상 공격을 가한 턴 종료 시 아군 전체 공방 UP (누적)
トリプルアタック確率,트리플 어택 확률
回避成功時、味方全体の舞踏Lvを*上昇(消去不可),"회피 성공 시, 아군 전체의 무도Lv를 *상승(소거불가)"
舞踏Lvに応じて連続攻撃確率が上昇した状態(消去不可),무도Lv에 따라 연속 공격 확률이 상승한 상태(소거불가)
設定中,설정중
自分の奥義ゲージ上昇量UP/敵対心UP,자신의 오의 게이지 상승량 UP/적대심 UP
ノン・シークエンス,논・시퀀스
"ターゲットに関わらず*回自属性ダメージ/味方全体の舞踏Lvが*上昇　<span class=""text-blue"">◆自分の舞踏Lvに応じてダメージ回数UP(最大**回)</span>","타겟에 관계없이 *회 자속성 데미지/아군전체 무도Lv이 *상승 <span class=""text-blue"">◆자신의 무도Lv에 따라 데미지 횟수 UP(최대**회)</span>"
ルーティン,루틴
舞踏,무도
フンケルン・カルト,푼켈른・컬트




!라이징포스 언리쉬더퓨리 에러 팝업창
魂の解放が不足しているためアビリティを発動できません,영혼의 해방이 부족하여 어빌리티를 발동할 수 없습니다.




所持,소지
