orig,kr
風属性ダメージ(特大)/自分に吸収効果/侠気Lv上昇,풍속성 데미지(특대)/자신에게 흡수 효과/협기 Lv 상승
断固たる定見,단호한 주관
断固たる定見＋,단호한 주관＋
天終の型に変更,천종의 자세로 변경
杯の庇護,술잔의 비호
杯の庇護＋,술잔의 비호＋
"<div class=""prt-text-small"">自分にかばう効果/自分の全属性ダメージカット(**%)　<span class=""text-blue"">◆奥義ゲージを**%消費</span></div>","<div class=""prt-text-small"">자신에게 감싸기 효과/자신의 모든 속성 데미지 컷(**%)　<span class=""text-blue"">◆오의 게이지를 **% 소비</span></div>"
叛意即斬,반의즉단
カウンター効果(被ダメージ/*回),카운터 효과(받은 데미지/*회)
ディートリア流剣術・星薙の型,디트리아류 검술・호시나기의 자세
"星薙の型の時に防御UP/敵対心UP　<span class=""text-blue"">◆侠気Lvに応じて奥義ゲージ上昇量UP/回復性能UP</span>","호시나기의 자세일 때 방어 UP/적대심 UP　<span class=""text-blue"">◆협기 Lv에 따라 오의 게이지 상승량 UP/회복 성능 UP</span>"
ディートリア流剣術・天終の型,디트리아류 검술・천종의 자세
"天終の型の時に攻撃UP/敵対心DOWN　<span class=""text-blue"">◆侠気Lvに応じて奥義ダメージUP/奥義ダメージ上限UP</span>","천종의 자세일 때 공격 UP/적대심 DOWN　<span class=""text-blue"">◆협기 Lv에 따라 오의 데미지 UP/오의 데미지 상한 UP</span>"


!율리우스(SSR)
[決意の知爵],[결의의 지작]
ユリウス,율리우스

デューク・ラミナ,듀크 라미나
デューク・ラミナ＋,듀크 라미나＋
風属性ダメージ(特大)/自分の奥義ゲージUP(**%),풍속성 데미지(특대)/자신의 오의 게이지 UP(**%)
トゥルーインクワイア,트루 인콰이어
トゥルーインクワイア＋,트루 인콰이어＋
"<div class=""prt-text-small"">敵全体に攻防DOWN(累積)/ランダムな弱体効果<br><span class=""text-blue"">◆奥義ゲージを**%消費</span></div>","<div class=""prt-text-small"">적 전체에게 공방 DOWN(누적)/랜덤한 약체 효과<br><span class=""text-blue"">◆오의 게이지를 **% 소비</span></div>"
パワーエクストラクション,파워 익스트랙션
パワーエクストラクション＋,파워 익스트랙션＋
敵のCTを*つ吸収して自分の奥義ゲージに変換,적의 CT를 *개 흡수하여 자신의 오의 게이지로 변환
ネゲートインフルエンス,네게이트 인플루언스
"<div class=""prt-text-small"">敵の強化効果を*つ無効化<br><span class=""text-blue"">◆無効化成功時に自分の奥義ゲージUP(**%)</span></div>","<div class=""prt-text-small"">적의 강화 효과를 *개 무효화<br><span class=""text-blue"">◆무효화 성공 시에 자신의 오의 게이지 UP(**%)</span></div>"
真理の探究,진리의 탐구
"<div class=""prt-text-small"">アビリティを使用する度に真理の探究Lvが上昇<br><span class=""text-blue"">◆真理の探究Lvに応じて奥義性能UP(最大Lv**)</span></div>","<div class=""prt-text-small"">어빌리티를 사용할 때마다 진리의 탐구 Lv이 상승<br><span class=""text-blue"">◆진리의 탐구 Lv에 따라 오의 성능 UP(최대 Lv**)</span></div>"
知略縦横,지략종횡
敵の弱体効果の数に応じて連続攻撃確率UP,적의 약화 효과 수에 따라 연속공격 확률 UP


"!잔다르크(SSR,수영복)"
[水麗の聖乙女],[수려의 성처녀]
ジャンヌダルク,잔다르크

プレシューズ,프레슈즈
プレシューズ＋,프레슈즈＋
風属性ダメージ(特大)/味方全体の風属性攻撃UP/土属性ダメージカット(**%),풍속성 데미지(특대)/아군 전체의 풍속성 공격 UP/토속성 데미지 컷(**%)
リヴァーサル・タイド,리버설 타이드
リヴァーサル・タイド＋,리버설 타이드＋
敵の防御DOWN/風属性防御DOWN,적의 방어 DOWN/풍속성 방어 DOWN
サルベイション,셀베이션
サルベイション＋,셀베이션＋
味方単体のHPを回復/ブロック効果/ストレングス効果,아군 1체의 HP를 회복/블록 효과/스트렝스 효과
ブレイブ・フラッグ,브레이브 플래그
味方全体の攻撃UP/奥義ゲージUP(**%),아군 전체의 공격 UP/오의 게이지 UP(**%)
ラ・ピュセル,라 퓌셀
クリティカル確率UP,크리티컬 확률 UP
プリーセント・ウィル,프리센트 윌
自分の残りHPが多いほど連続攻撃確率UP,자신의 남은 HP가 높을수록 연속 공격 확률 UP


"!지크프리트(SSR,유카타)"
[風雅の剣客],[풍아의 검객]
ジークフリート,지크프리트

シュヴァルツ・ファング,슈발츠 팽
シュヴァルツ・ファング＋,슈발츠 팽＋
風属性ダメージ(特大)/自分に黒竜の爪効果,풍속성 데미지(특대)/자신에게 흑룡의 발톱 효과
デリヴランス,딜리브런스
デリヴランス＋,딜리브런스＋
"<div class=""prt-text-small"">敵に風属性ダメージ/風属性防御DOWN<span class=""text-blue""><br>◆黒竜の爪を消費：*回ダメージが発動/弱体効果命中率UP</span></div>","<div class=""prt-text-small"">적에게 풍속성 데미지/풍속성 방어 DOWN<span class=""text-blue""><br>◆흑룡의 발톱을 소비 : *회 데미지가 발동/약체 효과 명중률 UP</span></div>"
メサジェ,메사제
メサジェ＋,메사제＋
"<div class=""prt-text-small"">敵全体に風属性ダメージ/自分に逆境効果<br><span class=""text-blue"">◆自分のHPを最大値の**％消費</span></div>","<div class=""prt-text-small"">적 전체에게 풍속성 데미지/자신에게 역경 효과<br><span class=""text-blue"">◆자신의 HP를 최대치의 **％ 소비</span></div>"
ロンブル・ディエール,롬브디엘
"<div class=""prt-text-small"">自分の防御UP/敵対心UP/カウンター効果(被ダメージ/*回)<span class=""text-blue""><br>◆黒竜の爪を消費：ダメージ上限UPを追加</span></div>","<div class=""prt-text-small"">자신의 방어 UP/적대심 UP/카운터 효과(받은 데미지/*회)<span class=""text-blue""><br>◆흑룡의 발톱을 소비 : 데미지 상한 UP을 추가</span></div>"
不惜身命,불석신명
バトル開始時に黒竜の爪効果/一度だけ戦闘不能にならずにHP*で耐える,배틀시작시 흑룡의 발톱 효과 / 한 번만 불능이 되지 않고 HP *로 견딘다
邪竜の返り血,사룡에게서 튄 피
被ダメージ時の奥義ゲージ上昇量UP/自分のHPが少ないほど防御UP,데미지를 받았을 때의 오이 게이지 상승량 UP/자신의 HP가 적을수록 방어 UP


!카루메리나(SSR)
[円月の跳姫],[원월의 도희]
カルメリーナ,카루메리나

ドレッドリーカー,드레드 리커
ドレッドリーカー＋,드레드 리커＋
風属性ダメージ(特大)/味方全体に幻影効果（*回）,풍속성 데미지(특대)/아군 전체에게 환영 효과(*회)
ウォーフープ,워 후프
ウォーフープ＋,워 후프＋
敵全体に風属性ダメージ/防御DOWN/連続攻撃確率DOWN(大),적 전체에게 풍속성 데미지/방어 DOWN/연속 공격 확률 DOWN(대)
カレイドスコープ,컬라이드스코프
カレイドスコープ＋,컬라이드스코프＋
敵の最大CT増加,적의 최대 CT 증가
オールセンセーション,올 센세이션
敵全体の弱体耐性DOWN,적 전체의 약체 내성 DOWN
ユニバーサルスター,유니버설 스타
弱体耐性UP,약체 내성 UP


!코르와(SSR)
[絢爛の紡ぎ手],[현란함을 자아내는 자]
コルワ,코르와

ブランシェ・フィル,블랑쉐 필
ブランシェ・フィル＋,블랑쉐 필＋
"<span class=""prt-text-small"">味方に付与されているコルワのアビリティ効果を強化・延長　<span class=""text-blue"">◆フィルを全て消費</span></span>","<span class=""prt-text-small"">아군에게 부여되어 있는 코르와의 어빌리티 효과를 강화・연장　<span class=""text-blue"">◆필을 모두 소비</span></span>"
ノワール・エ・ブロン,느와르 에 블롱
ノワール・エ・ブロン＋,느와르 에 블롱＋
"<div class=""prt-text-small"">味方全体を特殊強化(攻撃UP/弱体成功率UP)<br><span class=""text-blue"">◆フィルを*消費</span></div>","<div class=""prt-text-small"">아군 전체를 특수 강화(공격 UP/약체 성공률 UP)<br><span class=""text-blue"">◆필을 * 소비</span></div>"
デ・ヴェテモン,데 베테몽
デ・ヴェテモン＋,데 베테몽＋
"<div class=""prt-text-small"">味方全体を特殊強化(連続攻撃確率UP)<br><span class=""text-blue"">◆フィルを*消費</span></div>","<div class=""prt-text-small"">아군 전체를 특수 강화(연속 공격 확률 UP)<br><span class=""text-blue"">◆필을 * 소비</span></div>"
ヴィスコーズ,비스쿼즈
"<div class=""prt-text-small"">味方単体を特殊強化(防御UP/再生効果)<br><span class=""text-blue"">◆フィルを*消費</span></div>","<div class=""prt-text-small"">아군 1체를 특수 강화(방어 UP/재생 효과)<br><span class=""text-blue"">◆필을 * 소비</span></div>"
紡絲,방사
フィルを毎ターン*ずつ回復(最大**まで蓄積),필을 매 턴 *씩 회복(최대 **까지 축적)
プロ根性,프로 근성
被ダメージ時にフィルを*回復,데미지를 입었을 때 필을 * 회복


"!코르와(SSR,수영복)"
[幸福の紡ぎ手],[행복을 자아내는 자]
コルワ,코르와

ブランシェ・フィル,블랑쉐 필
ブランシェ・フィル＋,블랑쉐 필＋
味方に付与されているコルワの特殊強化を*ターン延長/フィルを*回復/アイデアを*つ追加(最大*),아군에게 부여되어 있는 코르와의 특수 강화를 *턴 연장/필을 * 회복/아이디어를 *개 추가(최대 *)
クールブ・デ・エテ,쿠르브 드 에테
クールブ・デ・エテ＋,쿠르브 드 에테＋
"<div class=""prt-text-small"">風属性キャラ単体を特殊強化(風属性攻撃UP/連続攻撃確率UP)<br><span class=""text-blue"">◆フィルを*消費</span></div>","<div class=""prt-text-small"">풍속성 캐릭터 1체를 특수 강화(풍속성 공격 UP/연속 공격 확률 UP)<br><span class=""text-blue"">◆필을 * 소비</span></div>"
ラフレシサン・ヴィスコーズ,라플리쉬상 비스쿼즈＋
ラフレシサン・ヴィスコーズ＋,라플리쉬상 비스쿼즈＋
"<div class=""prt-text-small"">風属性キャラ単体がターン進行時に攻撃行動を*回行う/ダメージ上限UP<br><span class=""text-blue"">◆フィルを*消費</span></div>","<div class=""prt-text-small"">풍속성 캐릭터 1체가 턴 진행 시에 공격행동을 *회 행한다/데미지 상한 UP<br><span class=""text-blue"">◆필을 * 소비</span></div>"
モデール・エテ,모델 에테
"風属性キャラのHPを回復<br><span class=""text-blue"">◆フィルを*消費</span>","풍속성 캐릭터의 HP를 회복<br><span class=""text-blue"">◆필을 * 소비</span>"
紡絲,방사
"フィルを毎ターン*ずつ回復(最大**)<br><span class=""text-blue"">◆フィルはバトル開始時*の状態</span>","필을 매 턴 *씩 회복(최대**)<br><span class=""text-blue"">◆필은 배틀 개시 시 *인 상태</span>"
新作お披露目,신작 소개
アイデアの数に応じて風属性キャラの奥義性能UP,아이디어의 수에 따라 풍속성 캐릭터의 오의 성능 UP


"!콧코로(SSR,콜라보)"
[小さなガイド役],[작은 안내자]
コッコロ,콧코로

オーロラ,오로라
味方全体のHP回復/風属性攻撃UP/特殊強化(攻撃UP/連続攻撃確率UP),아군 전체의 HP 회복/풍속성 공격 UP/특수 강화(공격UP/연속 공격 확률 UP)
スピードアップ,스피드 업
スピードアップ＋,스피드 업＋
味方全体に与ダメージ上昇効果/奥義ゲージUP(**%),아군 전체에게 가하는 데미지 상승 효과/오의 게이지 UP(**%)
トライスラッシュ,트라이 슬래시
トライスラッシュ＋,트라이 슬래시＋
ターゲットに関わらず*回風属性ダメージ,타겟에 관계없이 *회 풍속성 데미지
アルセイドスピア,알세이드 스피어
敵に風属性ダメージ/防御DOWN,적에게 풍속성 데미지/방어 DOWN
精霊の啓示,정령의 계시
味方全体の強化効果「風属性攻撃UP」の効果UP,아군 전체의 강화 효과「풍속성 공격 UP」의 효과 UP
溢れる母性,넘치는 모성
風属性キャラの連続攻撃確率UP,풍속성 캐릭터의 연속 공격 확률 UP


"!카에데(SSR,신데콜라보)"
[ミステリアスソーサレス],[미스테리어스 소서리스]
高垣楓,타카가키 카에데
彼女は心地よく夢路を辿り、遥かな空の世界へと導かれる。その透き通った歌声は蒼穹に響き渡り、人々の心を動かす。,그녀는 포근한 꿈길을 따라、머나먼 하늘의 세계에 인도된다. 그 투명한 노랫소리는 창공에 울려퍼져、사람들을 감동시킨다.

湯けむり夜想曲,온천증기 야상곡

ディヴァイン・ブリーズ＋,디바인 브리즈＋
風属性ダメージ(特大)/味方全体に再生効果,풍속성 데미지(특대) / 아군 전체에게 재생 효과

こいかぜ,연풍
こいかぜ＋,연풍+
味方全体を特殊強化(攻撃UP/連続攻撃確率UP),아군 전체를 특별강화(공방UP/연속공격확률UP)
神秘のオーラ,신비의 오라
神秘のオーラ＋,신비의 오라+
味方全体に高揚効果/被回復上限UP,아군 전체에게 고양효과/받는 회복상한UP
ひらめきました♪,떠올랐어요♪
"敵全体にランダムな弱体効果<br><span class=""text-blue"">◆奥義ゲージを**%消費</span>","적 전체에 랜덤한 약체효과<br><span class=""text-blue"">◆오의 게이지를**%소비</span>"

新緑の淑女,신록의 숙녀
活性効果/奥義発動時にこいかぜによる強化効果を*ターン延長,활성효과/오의발동시에 연풍에 의한 강화효과를 *턴 연장

攻撃力が上昇した状態(消去不可),공격력이 상승한 상태(소거불가)
*回攻撃の発生確率が上昇した状態(消去不可),*회 공격의 발생확률이 상승한 상태(소거불가)
毎ターン奥義ゲージが上昇する状態,매 턴 오의 게이지가 상승하는 상태
自身の回復に対する回復上限が上昇した状態,자신의 회복에 대한 회복상한이 상승한 상태
攻撃力が減少した状態(累積),공격력이 감소한 상태(누적)
防御力が減少した状態(累積),방어력이 감소한 상태(누적)
風属性の被ダメージに対する防御力が減少した状態(累積),풍속성 받는 데미지에 대한 방어력이 감소한 상태(누적)
*回攻撃の発生確率が減少した状態,*회 공격의 발생확률이 감소한 상태
攻撃が稀にミスになる状態,공격이 가끔 미스가 되는 상태

攻撃行動が稀に制限される状態,공격행동이 가끔 제한 되는 상태


"!티아마트(SSR,통상)"
[ガーディアン・オブ・ザ・ウインド],[가디언 오브 더 윈드]
ティアマト,티아마트

乱壊のテンペスト,난괴의 템페스트
風属性ダメージ(特大)/自分が効果時間中必ずトリプルアタック/狂風の刻印を付与,풍속성 데미지(특대)/자신이 효과시간 중 반드시 트리플 어택/광풍의 각인을 부여
豊穣の風,풍요의 바람
豊穣の風＋,풍요의 바람＋
豊穣の風＋＋,풍요의 바람＋＋
"<div class=""prt-text-small"">味方全体の攻防UP/奥義ゲージ上昇量UP/自分の狂風の刻印の数に応じて味方全体のHPを回復</div>","<div class=""prt-text-small"">아군 전체의 공방 UP/오의 게이지 상승량 UP/자신의 광풍의 각인의 수에 따라 아군 전체의 HP를 회복</div>"
フィブルストーム,피블 스톰
フィブルストーム＋,피블 스톰＋
フィブルストーム＋＋,피블 스톰＋＋
"<div class=""prt-text-small"">敵全体に風属性ダメージ/攻防DOWN/味方全体に狂風の刻印を付与<span class=""text-blue"">　◆狂風の刻印が*の時、このアビリティが「スーパーセル」に変化</span></div>","<div class=""prt-text-small"">적 전체에게 풍속성 데미지/공방 DOWN/아군 전체에게 광풍의 각인을 부여<span class=""text-blue"">　◆광풍의 각인이 *일 때, 이 어빌리티가「슈퍼 셀」로 변화</span></div>"
ウインドクローク,윈드 클로크
味方全体の弱体効果無効(*回)/幻影効果(*回),아군 전체의 약화 효과 무효(*회) / 환영 효과(*회)
風の守護者,바람의 수호자
自分に幻影効果が付与されている時、攻撃性能UP,"자신에게 환영 효과가 부여되어 있을 때, 공격 성능 UP"
アニマ・ドゥクトゥス,아니마 두크투스
アニマ・ドゥクトゥス＋,아미나 두크투스＋
"<div class=""prt-text-small"">風属性キャラが土属性の敵に対して与ダメージUP/それぞれの狂風の刻印の数に応じてアビリティ性能UP　<span class=""text-blue"">◆アビリティ性能UPは自分がサブメンバーにいる場合でも発動</span></div>","<div class=""prt-text-small"">풍속성 캐릭터가 토속성 캐릭터에게 가하는 데미지 UP/각자의 광풍의 각인의 수에 따라 어빌리티 성능 UP　<span class=""text-blue"">◆어빌리티 성능 UP은 자신이 서브 멤버에 있을 경우에도 발동</span></div>"


!페트라(SSR)
[天象の風],[천상의 바람]
ペトラ,페트라

フー・オ・エル・テール,후 오 엘 테일
フー・オ・エル・テール＋,후 오 엘 테일＋
風属性ダメージ(特大)/風属性キャラのクリティカル確率UP,풍속성 데미지(특대)/풍속성 캐릭터의 크리티컬 확률 UP
イリュジオン,일류지온
イリュジオン＋,일류지온＋
味方単体に幻影効果(*回),아군 1체에게 환영 효과(*회)
セレスチャル・フェノメナ,셀레스쳘 페노메나
セレスチャル・フェノメナ＋,셀레스쳘 페노메나＋
敵全体に火・水・土・風属性ダメージ/風属性防御DOWN,적 전체에게 화・수・토・풍속성 데미지/풍속성 방어 DOWN
エレメンタルブレス,엘레멘탈 브레스
味方全体に火・水・土・風属性攻撃UP,아군 전체에게 화・수・토・풍속성 공격 UP
風の憩い,바람의 휴식
幻影効果が付与されている味方の風属性攻撃力UP/味方全体に再生効果,환영 효과가 부여되어 있는 아군의 풍속성 공격력 UP/아군 전체에게 재생 효과


!피나(SSR)
[ゴブリンクラッシャー],[고블린 크래셔]
フィーナ,피나

インヴィンシブル・クラッシャー,인비지블 크래셔
インヴィンシブル・クラッシャー＋,인비지블 크래셔＋
風属性ダメージ(特大)/味方全体のクリティカル確率UP,풍속성 데미지(특대)/아군 전체의 크리티컬 확률 UP
鬼滅☆3WAY！！,귀멸☆3WAY!!
鬼滅☆3WAY！！＋,귀멸☆3WAY!!＋
敵全体に風属性ダメージ/防御DOWN,적 전체에게 풍속성 데미지/방어 DOWN
飛往II,비왕II
飛往II＋,비왕II＋
"<div class=""prt-text-small"">敵の全ての攻撃を回避/攻撃UP(特大)　<span class=""text-blue"">◆回避時に自分の奥義ゲージUP(***%)</span></div>","<div class=""prt-text-small"">적의 모든 공격을 회피/공격UP(특대)　<span class=""text-blue"">◆회피 시 자신의 오의 게이지 UP(***%)</span></div>"
ヴィクトリーチャージ,빅토리 차지
効果中必ずトリプルアタック,효과 중 반드시 트리플 어택
無敵のドリル,무적 드릴
"トリプルアタック発動時に破砕効果(累積/最大*回)　<span class=""text-blue"">◆破砕効果のレベルに応じて奥義性能UP</span>","트리플 어택 발동 시 파쇄 효과(누적/최대 *회)　<span class=""text-blue"">◆파쇄 효과 레벨에 따라 오의 성능 UP</span>"

破砕,파쇄

"!헤르에스(SSR,풍속통상)"
[葬礼の旧姫],[장례의 옛 공주]
ヘルエス,헤르에스
善き真龍に守られし島は、悪しき真龍の手によって大きく深い傷を負った。脅威こそ去れど残された辛苦に沈む故郷にて、かつての姫君は今再び民達に道を示した。全ては、皆で明日へと進むために。,"선한 진룡에게 지켜져 온 섬은 악한 진룡의 손에 의해 크고 깊은 상처를 입었다. 위협은 지나갔으나 남겨진 고통에 침통해하는 고향에서, 한 때의 공주였던 이는 백성들에게 다시금 갈 길을 보여주었다. 모든 것은 모두가 함께 내일로 나아가기 위해."
想郷の旧姫,고향을 떠올리는 옛 공주
それでも彼らは明日へ向かう,그래도 그들은 내일로 향한다

アデド・ドゥアルーカ＋,아데도 두아루카＋
"風属性ダメージ(特大)/自分の風属性攻撃UP　<span class=""text-blue"">◆風属性攻撃UP効果付与時、奥義性能UP</span>","풍속성 데미지(특대)/자신의 풍속성 공격 UP　<span class=""text-blue"">◆풍속성 공격 UP 효과 부여 시, 오의 성능 UP</span>"
ミラージュレイド＋,미라지 레이드＋
敵に*～*倍風属性ダメージ/自分に幻影効果(*回),적에게 *~*배 풍속성 데미지/자신에게 환영 효과(*회)
レコニング・デイ＋,레코닝 데이＋
"効果中必ずトリプルアタック/風属性追撃効果 <span class=""text-blue"">◆被ダメージで解除</span>","효과 중 반드시 트리플 어택/풍속성 추격 효과 <span class=""text-blue"">◆데미지를 받으면 해제</span>"
◆被ダメージで解除,◆데미지를 받으면 해제
ロイヤルリタニー,로열 리트니
味方全体の攻撃大幅UP(敵オーバードライブ時のみ/*回)/敵のモードゲージ減少量UP効果(大),아군 전체의 공격 대폭 UP(적 오버드라이브 시에만/*회)/적의 모드 게이지 감소량 UP 효과(소)
真龍との絆,진룡과의 인연
風属性攻撃UPが付与されている時、自分の攻撃UP/回避率UP,"풍속성 공격 UP이 부여되어 있을 때, 자신의 공격 UP/회피율 UP"
王女の号令,왕녀의 호령
味方全体がオーバードライブ時の敵に対して攻撃UP/ブレイク時の敵に対して連続攻撃確率UP,아군 전체가 오버드라이브 중인 적에게 공격 UP/브레이크 중인 적에게 연속 공격 확률 UP


!샤토라(SSR)
[北北東の守護神],[북북동의 수호신]
シャトラ,샤토라
北北東を護りし十二神将が一人。丑神の少女は、恋に恋して、のんびり空を仰ぎ見る。夢だけど、夢じゃない。運命が動き出した時、聖なる牛が高らかに鳴いた。,"북북동을 수호하는 십이신장 중 한 명. 축신 소녀는 사랑을 꿈꾸며 느긋하게 하늘을 올려다본다. 꿈이지만, 꿈이 아닌. 운명이 움직이기 시작했을 때, 성스러운 소가 우렁차게 울었다"
北北東の守護神,북북동의 수호신
シャトラ、がんばる,힘내라 샤토라
牧歌的な交流,목가적인 교류

!금아신연

舐犢之愛,지독지애
舐犢之愛＋,지독지애+
"自分と主人公の奥義ゲージ***%UP/HPを回復　<span class=""text-blue"">◆*回発動で弱体効果を全て回復/*回発動で奥義再発動(*回)効果追加</span>","자신과 주인공의 오의 게이지 ***% UP / HP 회복<spanclass=""text-blue"">◆*회 발동으로 약화 효과를 모두 회복 / *회 발동으로 오의 재발동(*회) 효과 추가</span>"

金石糸竹,금석사죽
金石糸竹＋,금석사죽+
"ターゲットに関わらず**回風属性ダメージ/敵全体に竹篦効果　<span class=""text-blue"">◆使用回数に応じてダメージ回数UP/竹篦効果の性能UP(最大*回)</span>","타겟에 관계없이 **회 풍속성 데미지 / 적 전체에게 죽비 효과 <spanclass=""text-blue"">◆사용 횟수 따라 데미지 횟수 UP / 죽비 효과 성능 UP(최대*회)</span>"

莫逆之友,막역지우
"奥義ゲージを**％消費してシフトアップ状態に移行　<span class=""text-blue"">◆毎ターン奥義ゲージを**％消費/奥義ゲージの不足もしくは再使用で解除</span>","오의 게이지를 **% 소비하여 시프트업 상태로 전환 <span class=""text-blue"">◆매 턴 오의 게이지를 **% 소비 / 오의 게이지 부족 혹은 재사용으로 해제 </span>"

丑神宮の主,축신궁의 주인
自分と主人公の回復性能UP/奥義ゲージ上昇量UP,자신과 주인공의 회복 성능 UP / 오의 게이지 상승량 UP
みるくちゃんの疾風り,밀크쨩의 질풍
"シフトアップ状態中、必ずトリプルアタック/与ダメージ上昇(最大**,***)/風属性追撃効果/防御DOWN","시프트업 상태 중, 반드시 트리플 어택 / 가하는 데미지 상승(최대**,***) / 풍속성 추격 효과 / 방어 DOWN"
奥義が追加で発動する状態(*回),오의가 추가로 발동하는 상태(*회)
受けるダメージが上昇している状態(消去不可),받는 데미지가 상승한 상태 (소거불가)
シフトアップ状態に移行し、サポートアビリティの効果を受けられる状態(消去不可),시프트업 상태로 전환하여 서포트 어빌리티 효과를 받을 수 있는 상태(소거불가)

竹篦,죽비









!에시오(R)
[スカイトライブ],[스카이 트라이브]
エシオ,에시오
勇気の証を手に入れるため、先の見えぬ不安をもその大斧で切り開く。しかし、真の正義を貫く戦士として乗り越えるべき困難は尽きることなく立ち塞がる。,"용기의 증표를 손에 넣기 위해, 앞 길이 보이지 않는 불안까지도 큰도끼로 헤쳐나간다. 그러나 진정한 정의를 관철하는 전사로서 극복해야 하는 난관은 끊임없이 가로막는다."
勇気を求める大男,용기를 갈구하는 큰 사내
闇の中でも輝く正義,어둠 속에서도 빛나는 정의

アクストルネード,액스 토네이도
アクストルネード＋,액스 토네이도+
風属性ダメージ(大),풍속성 데미지(대)
カスーア,카스아
カスーア＋,카스아+
敵に*.*～*.*倍風属性ダメージ,적에게 *.*～*.*배 풍속성 데미지
ストロングアーム,스트롱 암

!시노부(SSR)
§



"!나루메아(SSR, 리미티드)"
[揺らぎの想姫],[동요의 사색공주]
限界の壁に到達してしまった剣豪は、原点回帰をもってしてその壁の突破を試みた。斬り捨ててきた全ての物を想起し、糧とすることで彼女は再び高みへ昇る。,"한계의 벽에 도달해버린 검호는 원점으로 회귀하여 그 벽을 돌파하고자 시도했다. 내버리고 온 모든 것을 상기하여, 거름으로 삼고 그녀는 다시금 정점으로 오른다."
原点怪奇,원점 괴기
因果往訪,인과 왕방
胡蝶刃・屠龍,호접인・도룡
胡蝶刃・屠龍＋,호접인・도룡＋
風属性ダメージ(極大)/自分のアビリティ再使用間隔を*ターン短縮/次のターン進行時に攻撃行動を*回行う,풍속성 데미지(극대)/자신의 어빌리티 재사용 간격을 *턴 단축/다음 턴 진행시에 공격행동을 *회 실시한다
槿花泡影,근화포영
槿花泡影＋,근화포영＋
自分に弱点属性追撃効果/慧眼効果,자신에게 약점 속성 추격 효과/혜안 효과
"!<div class=""txt-recast"">使用間隔：*ターン(リンクアビリティで連動)</div><div class=""txt-recast start-recast""></div>"
寂寞無為,적막무위
寂寞無為＋,적막무위＋
"!<div class=""prt-text-small"">自分にかばう効果(全体)/カウンター効果(回避・被ダメージ/*回)/被ダメージの一部を反射(*回)</div>"
自分にかばう効果(全体)/カウンター効果(回避・被ダメージ/*回)/被ダメージの一部を反射(*回),자신에게 감싸기 효과(전체)/카운터 효과(회피・받는 데미지/*회)/받는 데미지의 일부를 반사(*회)
花風・薄紅舞,화풍・박홍무
自分の攻撃大幅UP/クリティカル確率UP/会心効果,자신의 공격 대폭UP/크리티컬 확률UP/회심 효과
万里鵬翼,만리봉익
"!<div class=""prt-text-small"">通常攻撃で奥義ゲージが上昇しないが通常攻撃の与ダメージUP/必ずトリプルアタック/強化効果が無効化されない</div>"
通常攻撃で奥義ゲージが上昇しないが通常攻撃の与ダメージUP/必ずトリプルアタック/強化効果が無効化されない,통상공격으로 오의 게이지가 상승하지 않지만 통상공격이 가하는 데미지UP/반드시 트리플 어택/강화효과가 무효화되지 않는다
胡蝶泡沫装,호접포말장
風属性キャラがクリティカル発動時にダメージ上限UP/風属性追撃効果,풍속성 캐릭터가 크리티컬 발생시에 데미지 상한UP/풍속성 추격 효과

自分の攻撃が敵の属性に関わらず弱点をつく状態,자신의 공격이 적의 속성에 관계없이 약점으로 적용되는 상태
慧眼,혜안


"!이위야(SSR, 리미티드)"
[六竜の『翠』],[육룡의 『취』]
イーウィヤ,이위야
マッハ*＋,마하*+
マッハ*,마하*
"<div class=""comment-m"">風属性ダメージ(特大)/風速***メートルなのじゃ！が発動</div>","<div class=""comment-m"">풍속성 데미지(특대)/풍속 222미터인 것이다냐!가 발동</div>"
アッド・ラブル＋,어도러블+
アッド・ラブル,어도러블
"<div class=""prt-text-small"">自分以外の風属性キャラと敵全体に魅了効果/自分が敵の全ての攻撃を回避(*回)</div>","<div class=""prt-text-small"">자신 이외의 풍속성 캐릭터와 적 전체에게 매료 효과/자신이 적의 모든 공격을 회피(*回)</div>"
風速***メートルなのじゃ！＋,풍속 222미터인 것이다냐! +
"<div class=""prt-text-small"">ターゲットに関わらず*回風属性ダメージ/敵全体の強化効果を*ターン短縮/自分の奥義ゲージUP(**%)</div>","<div class=""prt-text-small"">타겟에 관계없이 *회 풍속성 데미지/적 전체의 강화효과를 *턴 단축/자신의 오의 게이지 UP(**%)</div>"
『翠』の恵風,『취』의 혜풍
"<div class=""prt-text-small"">自分に『翠』の恵風効果/自分以外の風属性キャラにランダムで強化効果<span class=""text-blue"">　◆*回目の『翠』の恵風効果発動時に*度だけ風属性キャラに再攻撃効果/再使用不可</span></div>","<div class=""prt-text-small"">자신에게 『취』의 혜풍 효과/자신 이외의 풍속성 캐릭터에 랜덤 강화효과<span class=""text-blue"">　◆5번째 『취』의 혜풍 효과 발동시 1회만 풍속성 캐릭터에 재공격 효과/재사용 불가"
高貴で別格の存在なのじゃ！,고귀하고 특별한 존재인 것이다냐!
