orig,kr
敵全体に土属性ダメージ/防御DOWN,적 전체에 토속성데미지/방어DOWN
ファンタズマゴリア,판타즈마고리아
"<div class=""prt-text-small"">味方全体を特殊強化(攻防UP/連続攻撃確率UP)/荒土の刻印を付与</div>","<div class=""prt-text-small"">아군전체를 특수강화(공방UP/연속공격확률UP)/황토의각인을 부여</div>"
リーンフォース,리인포스
味方全体のHPを回復/弱体効果を*つ回復,아군 전체의 HP를 회복/약체효과를 *개 회복
世界で一番可愛いっ☆,세계에서 젤 귀엽☆
"<div class=""prt-text-small"">土属性キャラがそれぞれの荒土の刻印の数に応じてクリティカル確率UP　<span class=""text-blue"">◆自分がサブメンバーにいる場合でも発動</span></div>","<div class=""prt-text-small"">토속성 캐릭터가 각각 황토의각인 수에 따라서 크리티컬확률UP　<span class=""text-blue"">◆자신이 서브멤버로 있을때도 발동</span></div>"


!캐서린(SSR)
[夜失の桃煙],[야실의 도연]
キャサリン,캐서린

キス・オブ・デス＋,키스 오브  데스 +
土属性ダメージ(特大)/効果時間中必ずトリプルアタック,토속성 데미지(특대)/효과중 반드시 트리플어택
ノクターナル＋,녹터널+
"<div class=""prt-text-small"">敵に誘惑効果/夜煙の標的を付与　<span class=""text-blue"">◆誘惑状態にできなかった場合敵に魅了効果</span></div>","<div class=""prt-text-small"">적에게 유혹효과/야연의 표적을 부여 <span class=""text-blue"">◆유혹효과로 만들지 못했을 경우 매료효과</span></div>"
イヴサ・ローラ＋
敵のCTを盗んで自分の奥義ゲージに変換/奥義ダメージUP(*回)
バイオレット・キル
自分の攻撃大幅UP(夜煙の標的状態の敵のみ/*回)
数多の偽名
弱体効果を稀に無効化/回避率UP


"!클라리스(SSR,크리스마스)"
[聖夜の錬金術師]
クラリス

アルケミック・フレア
アルケミック・フレア＋
土属性ダメージ(特大)/α崩壊・β崩壊レベルが*上昇
アトミック・アニヒレーション
アトミック・アニヒレーション＋
"<div class=""prt-text-small"">敵の現HPに応じた無属性ダメージ/ダブルアタック確率DOWN/強化効果を*つ無効化</div>"
α・ディケイ
α・ディケイ＋
敵に累積防御DOWN/α崩壊レベルが*上昇・β崩壊レベルが*下降
β・ディケイ
β・ディケイ＋
敵に累積攻撃DOWN/β崩壊レベルが*上昇・α崩壊レベルが*下降
アモルファス
"<div class=""prt-text-small"">レイディオアクティヴ・モードに移行　<span class=""text-blue"">◆再使用で解除</span></div>"
クラリスちゃん最カワっ☆
味方全体の弱体成功率UP
レイディオアクティヴ・モード
"<div class=""prt-text-small"">アビリティ使用間隔を半分に短縮/チェインバーストダメージUP/毎ターンダメージを受ける/フィールド効果「原子崩壊」発生時に攻撃力UP</div>"


!파스티바(SSR)
[愛の大殿堂]
ファスティバ

ラヴ・サーブ・ボンバー
ラヴ・サーブ・ボンバー＋
"<span class=""prt-text-small"">土属性ダメージ(特大)/ラヴ・グラッピングが即時使用可能<span class=""text-blue"">　◆対象がグラッピング状態の時奥義性能UP</span></span>"
ラヴ・グラッピング
ラヴ・グラッピング＋
"<div class=""prt-text-small"">敵にグラッピング効果を付与し熱い攻防に備える</div>"
魂のマグナムチョップ
魂のマグナムチョップ＋
"<div class=""prt-text-small"">敵に土属性ダメージ/防御DOWN<br><span class=""text-blue"">◆対象がグラッピング状態の時気絶効果追加</span></div>"
熱狂のファイティングソウル
"<div class=""prt-text-small"">味方全体の連続攻撃確率UP/テンションUP<br><span class=""text-blue"">◆グラッピング状態の敵がいる場合味方全体に通常攻撃ダメージUP効果追加</span></div>"
熱き攻防
グラッピング状態の敵の攻撃行動のターゲットになったとき敵全体に土属性ダメージ/スロウ効果
本物のヒーロー
敵のターゲットにされやすいが最大HPUP/グラッピング状態の敵がいる場合敵対心UP


"!하레제나(SSR,토속통상)"
[壊天災],[파괴하는 천재지변]
ハレゼナ,하레제나

ベリベリナイ・ディスアセンブリ,베리베리나이 디스어셈블리
"土属性ダメージ(特大)/サイッコーにノってきたぜッ！　<span class=""text-blue"">◆壊天刃Lvに応じて奥義性能UP</span>","토속성 데미지(특대)/최고로 달아올랐다구！<span class=""text-blue"">◆괴천인 Lv에 따라 오의 성능UP</span>"
あたらねーッ！！＋,안 맞지롱！！+
敵の全ての攻撃を回避(*回),적의 모든 공격을 회피(*회)
ミンチにしてやる！！＋＋,도륙내주겠어！！++
敵全体に土属性ダメージ/連続攻撃確率DOWN/自分の壊天刃Lvが*上昇,적 전체에게 토속성 데미지 / 연속공격 확률 DOWN / 자신의 괴천인 Lv이 *상승
キメてやるぜぇ！！＋,끝장내주겠어！！ +
自分のクリティカル確率UP/トリプルアタック確率UP,자신의 크리티컬 확률 UP / 트리플어택 확률UP
サイコーにクレ～ジ～！,최고로 크레이지 ~！
"<div class=""prt-text-small"">壊天刃Lvに応じて攻撃UP/ダメージ上限UP/連続攻撃確率UP<br><span class=""text-blue"">◆壊天刃Lvは毎ターン*上昇し、被ダメージで*減少(最大*)</span></div>","<div class=""prt-text-small"">괴천인 Lv에 따라 공격력UP/데미지 상한UP/연속공격 확률 UP<br><span class=""text-blue"">◆괴천인 Lv은 매 턴 *씩 상승하고, 피격 시 *감소(최대*)</span></div>"
みんなのあんぜんあんしん,모두의 안전 안심
トリプルアタック発動時に*回目の攻撃の与ダメージ上昇,트리플 어택이 발동했을 때 *회 째의 공격이 부여하는 데미지 상승
あたらねーッ！！,안 맞지롱！！
ミンチにしてやる！！,도륙내주겠어！！
敵全体に土属性ダメージ/連続攻撃確率DOWN,적 전체에게 토속성 데미지 / 연속공격 확률 DOWN
キメてやるぜぇ！！,끝장내주겠어！！







































"!헤리야(SSR,통상)"
[精錬されし頭領],[정련된 두령]
ヘリヤ,헤리야
彼女が目指す道,그녀가 향하는 길

マーセナリーブレード,머서너리 블레이드
マーセナリーブレード＋,머서너리 블레이드＋
土属性ダメージ(特大)/継戦Lvが*以上の時、継戦Lvを消費せず剛剣が発動,토속성데미지(특대)/계전Lv이 *이상일 때、계전Lv을 소비하지않고 강검이 발동
剛剣,강검
"ターゲットに関わらず*回土属性ダメージ/自分の攻防UP(累積)　<span class=""text-blue"">◆継戦Lvを*消費</span>","타겟에 관계없이 *회 토속성데미지/자신의공방UP(누적)　<span class=""text-blue"">◆계전Lv을 *소비</span>"
窮地の守勢,궁지의 수세
"自分にかばう効果/全属性ダメージカット(**%)　<span class=""text-blue"">◆奥義ゲージを**%消費</span>","자신에게 감싸기 효과/모든 속성 데미지컷(**%)　<span class=""text-blue"">◆오의 게이지를 **%소비</span>"
傭兵の直感,용병의 직감
自分のHP回復/弱体効果を*つ回復,자신의 HP회복/약체효과를 *개 회복
鉄槍傭兵団頭領,철창용병단두령
"ターン終了時に被ダメージの回数に応じて奥義ゲージUP(*%/最大**%)/継戦Lvが上昇(最大*)　<span class=""text-blue"">◆ターン終了時にHPが**％以下の場合、傭兵の直感が発動</span>","턴 종료 시에 받은 데미지 횟수에 따라 오의 게이지UP(*%/최대**%)/계전Lv상승(최대*)　<span class=""text-blue"">◆턴 종료시에 HP가 **％이하인 경우、용병의 직감이 발동</span>"
剣に生きる者,검에 사는 자
得意武器が「剣」の土属性キャラのアビリティダメージ性能UP,특기무기가 「검」인 토속성 캐릭터의 어빌리티 데미지 성능UP

"!레오나(SSR,리미티드)"
レオナ,레오나
[旅立ちの守護獅子],[여행을 떠난 수호사자]
復讐を遂げた女獅子は、自身の重ねた罪を償うため禁断の力を手にした。代償として幾度となく血を流そうと、二度と大切な人を奪わせないという決意は揺らがない。,복수를 이룬 암사자는 자신의 거듭된 죄를 씻기 위해 금단의 힘을 손에 넣는다. 그 대가로 얼마나 피를 흘린다고해도
獅子爆咬散＋,사자폭교산+
獅子爆咬散,사자폭교산
"土属性ダメージ(特大)/味方全体に会心効果　<span class=""text-blue"">◆一獅当千Lvに応じた回数の土属性ダメージ追加</span>","토속성데미지(특대)/아군전체에게 회심효과　<span class=""text-blue"">◆일사당천Lv에 비례한 회수의 토속성데미지 추가</span>"
雲裂き＋,구름가르기+
雲裂き,구름가르기
敵全体に土属性ダメージ/雲裂効果/最大CT増加,적 전체에 토속성 데미지/운열효과/최대CT증가
月下絶刃＋,월하절인+
月下絶刃,월하절인
"<div class=""prt-text-small"">自分のクリティカル確率UP/ブロック効果/連続攻撃確率UP/弱体効果無効/ダメージ上限UP</div>","<div class=""prt-text-small"">자신의 크리티컬 확률UP/블록효과/연속공격확률UP/약체효과무효/데미지 상한UP</div>"
獅嘯風生,사소풍생
土属性キャラ単体が即座に奥義発動可能/敵の全ての攻撃を回避(*回),토속성 캐릭터 단체가 즉시 오의를 사용가능/적의 모든 공격을 회피(*회)
女獅子の強さの理由,암사자의 강함의 이유
贖罪の獅子,속죄의 사자
"<div class=""prt-text-small"">クリティカル発動時に一獅当千Lvが*上昇(最大*)/月下絶刃による強化効果を*ターン延長　<span class=""text-blue"">◆一獅当千Lvに応じて攻撃UP</span></div>","<div class=""prt-text-small"">크리티컬 발생시에 일사당천Lv이*상승(최대*)/월하절인에 의한 강화효과를 *턴 연장　<span class=""text-blue"">◆일사당천Lv에 비례하여 공격UP</span></div>"
遥かな夜空に思いを馳せて,먼 밤하늘을 바라보며 생각을
土属性キャラがクリティカル発動時にダメージ上限UP,토속성 캐릭터가 크리티컬 발생시 데미지상한UP
攻撃力と防御力が減少した状態(消去不可),공격력과 방어력이 감소한 상태(소거불가)
効果中クリティカル確率UP/連続攻撃確率UP/弱体耐性UP/ブロック効果/ダメージ上限UP(消去不可),효과중 크리티컬 확률UP/연속공격확률UP/약체내성UP/블록효과/데미지상한UP(소거불가)

"!모니카(SSR,발렌타인)"
[ラブリー★モニカ],[러블리★모니카]
秩序の使徒はその身に特別な衣装を纏い、魔法提督へと姿を変える。それは劇の間だけの仮初の姿。されど、その姿に子供達は憧憬の視線を向ける。それを前に秩序の使徒は劇の間のひと時とはいえ、その思いに恥じぬ存在になろうと誓うのだった。,"질서의 사도는 그 몸에 특별한 의상을 입고 마법제독으로 모습을 바꾼다. 그것은 연극에서만 보여주는 일시적인 모습. 하지만 그 모습에 아이들은 동경의 눈길을 보낸다. 이를 앞에 두고 질서의 사도는 연극 속의 모습일지라도, 그 마음에 부끄럽지 않은 존재가 되겠다고 다짐하는 것이었다."
魔法提督★ラブリーモニカ！,마법제독★러블리 모니카！
魔法提督、初めてのお仕事,마법제독、처음 하는 일

スカイラブリーハリケーン,스카이 러블리 허리케인
スカイラブリーハリケーン＋,스카이 러블리 허리케인＋
土属性ダメージ(特大)/自分のリンクアビリティが即時使用可能/紫電の閃きが発動,토속성 데미지(특대)/자신의 링크어빌리티를 즉시 사용가능/자전의 번뜩임이 발동
恋閃の風,연섬의 바람
恋閃の風＋,연섬의 바람＋
"味方全体の奥義ゲージUP(**%)/奥義ゲージ上昇量UP<br><span class=""text-blue"">◆追加効果：奥義性能UP(*回)</span>","아군전체의 오의게이지UP(**%)/오의 게이지 상승량UP<br><span class=""text-blue"">◆추가효과：오의 성능UP(*회)</span>"
使用間隔：*ターン																																										(リンクアビリティで連動),"""사용간격：*턴                                                                                                                                                                                                                                                                                                                                                (링크어빌리티로 연동)"""
マジカル★ソード,매지컬★소드
マジカル★ソード＋,매지컬★소드＋
"自分が必ずトリプルアタック/弱点属性追撃効果<br><span class=""text-blue"">◆追加効果：ダメージ上限UP</span>","자신이 반드시 트리플어택/약점속성 추격효과<br><span class=""text-blue"">◆추가효과：데미지 상한UP</span>"
ラブリー・ヒルフェ,러블리・힐페
"味方全体に再生効果/弱体効果無効(*回)<br><span class=""text-blue"">◆追加効果：ディスペルガード効果(*回)</span>","아군전체에게 재생효과/약체효과무효(*회)<br><span class=""text-blue"">◆추가효과：디스펠가드 효과(*회)</span>"
マジカルシューティングスター,매지컬 슈팅스타
"自分に付与されている強化効果の数に応じて回避率UP/敵対心UP/回避時に紫電の閃きが発動<br><span class=""text-blue"">◆敵全体に土属性ダメージ/自分の攻防UP(累積)</span>","자신에게 걸려있는 강화효과의 수에 따라서 회피율UP/적대심UP/회피시에 자전의 번뜩임이 발동<br><span class=""text-blue"">◆적 전체에 토속성 데미지/자신의 공방UP(누적)</span>"
愛星提督,애성제독
味方全体がそれぞれの強化効果の数に応じて攻防UP/自分に付与されている強化効果が**個以上の時、アビリティに追加効果,아군 전체가 각자의 강화효과의 수에 따라서 공방UP/자신에게 걸려있는 강화효과가 **개 이상일 때、어빌리티 추가효과
奥義ゲージ上昇量が増加した状態,오의게이지 상승량이 증가한 상태
奥義ダメージが上昇した状態(*回),오의데미지가 상승한 상태(*회)
奥義ダメージの上限が上昇した状態(*回),오의데미지 상한이 상승한 상태(*회)
通常攻撃時に弱点属性の追加ダメージが発生する状態,일반공격 시 약점속성의 추가 피해가 발생하는 상태
毎ターンHPが回復する状態,매 턴 HP가 회복되는 상태
強化効果の無効化を*回防ぐ状態,강화효과 무효화를 *회 방지하는 상태
紫電の閃き,자전의 번뜩임



"!실바(SSR,수영복)"
[輝夏の秀穎],[밝은여름의 수재]
努力の天才たる狙撃手も、姉妹や友人達と共にリゾートへ来たならば心を緩めて休暇を楽しむ。以前は案じていた血の繋がらない伯父が、今や頼れる大人となったのだからなおさらだ。トラブルさえも、バカンスにおいては楽しみのひとつになるだろう。,"노력의 천재인 저격수도 자매나 친구들과 함께 리조트에 온다면 느긋하게 휴가를 즐긴다. 예전에는 걱정하던 피가 이어지지 않은 큰아버지가, 이제는 의지할 어른이 되었으니 더욱 그렇다. 트러블조차도 휴가에 있어서는 하나의 즐거움이 될 것이다."
輝ける夏のはじまり,빛나는 여름의 시작
みんな一緒の夏季休暇,다함께 하는 여름휴가

土属性ダメージ(特大)/強化効果を*つ消去/スロウ効果,토속성 데미지(특대)/강화효과를 *개 제거/슬로우 효과
バケーションイーグル,바케이션 이글
バケーションイーグル＋,바케이션 이글＋
シャイニングディスターブ,샤이닝 디스터브
シャイニングディスターブ＋,샤이닝 디스터브＋
敵の攻撃DOWN/暗闇効果/命中率DOWN,적의 공격DOWN/어둠효과/명중률DOWN
バリィ・シューティング,밸리・슈팅
"自分とサブメンバーの一人を入れ替える<br><span class=""text-blue"">◆入れ替えた土属性キャラを援護しステータス大幅UP/防御DOWN</span>","자신과 서브멤버의 한며을 교대한다<br><span class=""text-blue"">◆교대한 토속성 캐릭터를 지원하여 스테이터스 대폭UP/방어DOWN</span>"
砂浜のスナイパー,모래사장의 스나이퍼
防御力が低いが奥義性能UP/潜伏効果/高揚効果,방어력이 낮지만 오의성능UP/잠복효과/고양효과
チェインバースト「ディアストロフィズム」発生時に敵に土属性ダメージ,체인 버스트 「디아트로피즘」 발생시에 적에게 토속성 데미지
最大HPが減少した状態(累積/回復不可),최대HP가 감소한 상태(누적/회복불가)
奥義ダメージ上限が上昇した状態(消去不可),오의 데미지의 상한이 상승한 상태(소거불가)
シルヴァの援護により、攻撃力/奥義性能が上昇し、攻撃時に追加でダメージが発生するが、防御力が低下した状態(消去不可),실바의 지원으로、공격력/오의성능이 상승하고、공격시에 추가데미지가 발생하지만、방어력이 낮아진 상태(소거불가)
オーシャン・ブリット,오션・블릿
使用可能：*ターン後,사용가능：*턴 뒤
使用可能：**ターン後,사용가능：**턴 뒤





"!황금의기사(SSR,리미티드)"
黄金の騎士,황금의 기사
かつて父親の駒としての自分を望んだ騎士は絶望に打ちひしがれて鎧を脱いだ。それが己に残された唯一の道であると。然れども道を切り拓く勇士達の訪れは再起を齎す。ふたたび鎧を纏いし騎士は、黄金の輝きで新たな道を照らす。,일찍이 아버지 말로서의 자신을 바라던 기사는 절망에 짓눌려 갑옷을 벗었다. 그것이 자신에게 남겨진 유일한 길이라고. 그러나 길을 개척하는 용사들의 방문은 재기를 가져온다. 다시 갑옷을 입고 기사는 황금빛으로 새 길을 밝힌다.
牙の抜けた獣,이빨 빠진 짐승
黄金の輝き,황금의 반짝임

星閉刃・黄昏,성패인・황혼
星閉刃・黄昏＋,성패인・황혼＋
土属性ダメージ(特大)/自分のアビリティ再使用間隔を*ターン短縮,토속성 데미지(특대)/자신의 어빌리티 사용시간을 *턴 단축
グレイトホライゾン,그레이트 호라이즌
グレイトホライゾン＋,그레이트 호라이즌＋
"敵全体に土属性ダメージ/強化効果を*つ無効化/自分の強化効果を*ターン延長<br><span class=""text-blue"">◆効果時間*ターンの強化効果は除く</span>","적 전체에게 토속성 데미지/강화효과를 *개 무효화/자신의 강화효과를 *턴 연장<br><span class=""text-blue"">◆효과시간 *턴의 강화효과는 제외</span>"
ヘリオドレイン,헬리오 드레인
ヘリオドレイン＋,헬리오 드레인＋
敵全体のCTを*つ吸収して自分の奥義ゲージに変換,적 전체의 CT를 *개 흡수하여 자신의 오의게이지로 변환
流転の剣,유전의 검
"自分または仲間のアビリティを投影する<br><span class=""text-blue"">◆投影したアビリティの種類に応じた強化効果を得る</span>","자신 혹은 동료의 어빌리티를 투영한다<br><span class=""text-blue"">◆투영한 어빌리티의 종류에 따라서 강화효과를 얻는다</span>"
薄明の剣,박명의 검
"自分に付与されている強化効果の数に応じて奥義ダメージUP/奥義ダメージ上限UP　<span class=""text-blue"">◆攻撃開始時、強化効果が**個以上の時、奥義が*回発動</span>","자신에게 부여되어 있는 강화효과의 수에 따라 오의 데미지 UP/오의 데미지 상한 UP　<span class=""text-blue"">◆공격개시 시 강화효과가 **개 이상일 때 오의가 *회 발동</span>"
黄金の鎧,황금 갑옷
活性効果/強化効果が無効化されない,활성효과/강화효과가 무효화되지 않는다
自分と仲間のアビリティを投影する,자신과 동료의 어빌리티를 투영한다








!아일(SR수영복)
[湾岸の豹]
複雑な精神を宿す少年は、己を鍛え直すため空の旅を続ける。道標も目的地も失い、ただ自身の尊厳を取り戻すための当て所ない修練の日々。夏の海は、少年に束の間の休息を与えるか。
夕闇の海岸線
白浜の分岐点

デッドリー・シン
デッドリー・シン＋
土属性ダメージ(大)/土属性追撃効果
ヒートブレイク
ヒートブレイク＋
"<div class=""txt-recast"">																																	使用間隔：*ターン																																								</div>									<div class=""txt-recast start-recast"">																			</div>"
シュネルカウンター
シュネルカウンター＋
カウンター効果(回避/*回)
ラスト・スタンド
自分の連続攻撃確率UP/敵対心UP
冷めない闘志
自分の残りHPが少ないほどダブルアタック確率UP/回避率UP





"!산달폰(SSR,리미티드)"
[憎悪の天司],[증오의 천사]

胸に巣食い燃え滾る情動は****年の時を経てもなお尽き果てることはない。全ては、かつて畏敬を抱いた者へ仇なすため──,"가슴에 둥지를 틀고 용솟음치는 정동은 ****년의 세월이 지나도 아직 끝이 나지 않는다.모든 것은, 일찍이 외경을 품은 사람에게 원수를 갚기 위해서.."

ロウ･プリズン,로우 프리즘
ロウ･プリズン+,로우 프리즘+
"敵全体に土属性ダメージ/元素不和効果/審判の檻を付与,
<div class=""txt-recast"">                                                                                                                                                                                                                                                                        使用間隔：*ターン","적 전체에 흙속성 피해/원소불화 효과/심판 우리를 부여,
<div class=""txt-recast"">                                                                                                                사용 간격: *턴"
エクリプティカ,에클렙티카
エクリプティカ+,에클렙티카+
"<div class=""prt-text-small"">敵に土属性ダメージ/ランダムな四大元素を*つ奪う　<span class=""text-blue"">◆敵に火・水・土・風のいずれかの属性攻撃力DOWN/自分に同じ属性の攻撃力UP</span></div>,","<div class=""prt-text-small""> 적에게 흙속성 데미지/랜덤한 4대 원소를 * 빼앗는다 <span class=""text-blue""> ◆ 적에게 화·물·토·바람 중 하나의 속성 공격력 DOWN/자신에게 같은 속성의 공격력 UP </div>"
ザ･ヴァイス,더 바이스
ザ･ヴァイス+,더 바이스+
"<div class=""prt-text-small"">自分以外の敵と味方の強化効果を全て消去/自分が即座に奥義発動可能/奥義性能UP</div>","<div class=""prt-text-small""> 자신 이외의 적과 아군의 강화효과 모두 소거/자신이 즉석에서 오의발동 가능/오의성능 UP </div>"
四大天司の羽,4대천사의 날개
保有している四大元素の力に応じた追撃効果を得る/四大元素が満ちている時、強化効果が無効化されない,"보유하고 있는 4대 원소의 힘에 대응하여 추격 효과 획득, 4대 원소가 채워졌을 때 강화효과가 무효화되지 않는다."
己の存在意義,자신의 존재 의의
"<div class=""prt-text-small"">HPが回復せず毎ターンダメージを受けるが、クリティカル確率UP/防御大幅UP/必ず連続攻撃/ダメージ上限UP/一部のターンダメージを回復に変換</div>","<div class=""prt-text-small""> HP가 회복되지 않으며 매 턴 피해를 받지만 치명타 확률UP / 방어대폭UP / 반드시 연속공격 / 피해상한UP / 일부 턴 피해를 회복으로 변환 </div>"

本来の属性の性質を失い、水属性の性質を得た状態/攻撃の属性が水属性になる状態(無属性攻撃は除く/消去不可),적의 속성을 무시하고 수속성으로 변화/가하는 공격이 수속성이 되는 상태(무속성 제외/소거불가)
CTが溜まらず、特殊技が発動できない状態,CT가 모이지 않으며 특수기를 사용할 수 없다.
火属性攻撃力が減少した状態,화속성 공격력이 감소한 상태
水属性攻撃力が減少した状態,수속성 공격력이 감소한 상태
土属性攻撃力が減少した状態,토속성 공격력이 감소한 상태
"風属性攻撃力が減少した状態,",풍속성 공격력이 감소한 상태
火属性攻撃力が上昇した状態(消去不可),화속성 공격력이 상승한 상태(소거 불가)
水属性攻撃力が上昇した状態(消去不可),수속성 공격력이 상승한 상태(소거 불가)
土属性攻撃力が上昇した状態(消去不可),토속성 공격력이 상승한 상태(소거 불가)
風属性攻撃力が上昇した状態(消去不可),풍속성 공격력이 상승한 상태(소거 불가)
奥義ダメージが上昇した状態(消去不可),오의 데미지가 상승한 상태(소거 불가)
奥義ダメージの上限が上昇した状態(消去不可),오의 데미지의 상한이 상승한 상태(소거 불가)
