orig,kr
"火属性ダメージ(極大)/強化効果を*つ無効化　<span class=""text-blue"">◆奥義ゲージが***%の時のみ使用可能</span>","화속성 데미지(극대) / 강화 효과를 *개 무효화 <span class=""text-blue"">◆오의 게이지가 ***%일때만 사용 가능</span>"

絶閃,절섬
絶閃＋,절섬＋
敵に火属性ダメージ/自分に高揚効果,적에게 화속성데미지 / 자신에게 고양 효과

シェルター,셸터
シェルター＋,셸터＋
敵全体に火属性ダメージ/自分の防御**倍UP,적 전체에게 화속성 데미지 / 자신의 방어가 **배 UP

スタンバイモード,스탠바이 모드
"<div class=""prt-text-small"">スタンバイモードに移行し自分の弱体効果を全て回復/奥義ゲージUP(***%)　<span class=""text-blue"">◆ヒートLvが*の時のみ使用可能</span></div>","<div class=""prt-text-small"">스탠바이 모드로 전환하여 자신의 약화 효과를 전부 회복 / 오의 게이지 UP (***%) <span class=""text-blue"">◆히트 Lv이 *일때만 사용 가능</span></div>"

炎熱の機甲,염열의 기갑
"<div class=""prt-text-small"">奥義ゲージ最大値***/ヒートLvに応じて攻撃UP/防御DOWN　<span class=""text-blue"">◆ヒートLvは毎ターン*上昇(最大*)/奥義ゲージが***%の時のみ奥義使用可能</span></div>","<div class=""prt-text-small"">오의 게이지 최대치 *** / 히트 Lv에 따라 공격 UP / 방어 DOWN　<span class=""text-blue"">◆히트 Lv은 매 턴 *상승 (최대*) / 오의 게이지가 ***%일때만 오의사용 가능</span></div>"
使命の鋼,사명의 강철
"<div class=""prt-text-small"">スタンバイモードでターン終了時、「プロミネンス・リアクター」を発動し敵全体に*倍火属性ダメージ/灼熱効果/味方全体の火属性攻撃UP/自分が戦闘不能になる</div>","<div class=""prt-text-small"">스탠바이 모드에서 턴 종료시 「프로미넌스 리액터」가 발동해 적 전체에게 *배 화속성 데미지 / 작열 효과 / 아군 전체의 화속성 공 UP / 자신은 전투불능이 된다</div>"


!클라리스(SSR / 화속 일반)
[未完の錬金術師],[미완성된 연금술사]
クラリス,클라리스


アルケミック・フレア,알케믹 플레어
アルケミック・フレア＋,알케믹 플레어+
火属性ダメージ(特大)/弱体耐性DOWN,화속성 데미지(특대) / 약화 내성 DOWN

ナノアナライズ,나노 애널라이즈
ナノアナライズ＋,나노 애널라이즈+
敵の防御DOWN/火属性防御DOWN,적의 방어 DOWN / 화속성 방어 DOWN

エクリプス,이클립스
エクリプス＋,이클립스+
敵に無属性ダメージ/モードゲージ減少,적에게 무속성 데미지 / 모드 게이지 감소

アトミック・レゾリューション,아토믹 레졸루션
敵の現HPに応じた無属性ダメージ/強化効果を*つ無効化,적의 현재 HP에 따라 무속성 데미지 / 강화 효과를 *개 무효화


!테레즈(SSR)
[盛装の決闘者],[화려하게 단장한 결투자]
テレーズ,테레즈

メイルストロームブレイズ,메일스트롬 블레이즈
メイルストロームブレイズ＋,메일스트롬 블레이즈＋
火属性ダメージ(特大)/自分の奥義ゲージUP(**%),화속성 데미지(특대) / 자신의 오의 게이지 UP(**%)

ケルターメン,케르타멘
ケルターメン＋,케르타멘＋
"<div class=""prt-text-small"">デュエル状態となり自分のダブルアタック確率UP/敵対心UP/回避率大幅UP</div>","<div class=""prt-text-small"">듀얼 상태가 되어 자신의 더블어택 확률 UP / 적대심 UP / 회피율 대폭 UP</div>"

インディクム,인디쿰
インディクム＋,인디쿰＋
"自分のトリプルアタック確率UP/火属性追撃効果　<span class=""text-blue"">◆最大HP**%減少</span>","자신의 트리플 어택 확률 UP / 화속성 추격 효과　<span class=""text-blue"">◆최대 HP **% 감소</span>"

カエルラ・グラディウス,카이룰라 글라디우스
"<div class=""prt-text-small"">敵に火属性ダメージ/自分の他のアビリティが即時使用可能になる　<span class=""text-blue"">◆奥義ゲージを全て消費</span></div>","<div class=""prt-text-small"">적에게 화속성 데미지 / 자신의 다른 어빌리티가 즉시 사용 가능　<span class=""text-blue"">◆오의 게이지를 모두 소비</span></div>"

宝華の戦衣,화려한 꽃의 드레스
自分の残りHPが少ないほど回避率UP,자신의 남은 HP가 적을수록 회피율 UP



























!퍼시벌(SSR)
[炎帝],[염제]
パーシヴァル,퍼시벌


ローエン・ヴォルフ,로엔 볼프
ローエン・ヴォルフ＋,로엔 볼프＋
ローエン・ヴォルフ＋＋,로엔 볼프＋＋
火属性ダメージ(特大)/自分の奥義ゲージUP(**%)/次のツェアライセンが*回発動,화속성 데미지(특대) / 자신의 오의 게이지 UP(**%) / 다음 체라이센이 *회 발동

ツェアライセン,체라이센
ツェアライセン＋,체라이센＋
敵に*.*～*.*倍火属性ダメージ/自分に業火の刻印を付与,적에게 *.*～*.*배 화속성 데미지 / 자신에게 업화의 각인을 부여
ツェアライセン＋＋,체라이센＋＋
敵に*～*倍火属性ダメージ/自分のHP回復/業火の刻印を付与,적에게 *～*배 화속성 데미지 / 자신의 HP 회복 / 업화의 각인을 부여

イクスゼーレ,익스제레
イクスゼーレ＋,익스제레＋
敵に恐怖効果/スロウ効果,적에게 공포 효과 / 슬로우 효과

トロイメライ,트로이메라이
自分にストレングス効果,자신에게 스트렝스 효과
トロイメライ＋,트로이메라이＋


王者の風格,왕자의 풍격
理想の家臣,이상적인 가신
バトルメンバーの数が多いほど自分のステータスUP,배틀 멤버의 수가 많을수록 자신의 스테이터스 UP





















!프라우(SSR / 십현자)
[鮮烈なる力],[선렬한 힘]
フラウ,프라우
過ぎた力、過ぎた輝き──向けられる薄暗い感情と友との別れに付け入る悪魔の囁きが、彼女の運命を反転させた。けれどやがて呪縛から逃れたその眩き力は、旅路を照らして仲間を導くだろう。,"지나친 힘, 지나친 빛 향해지는 어두컴컴한 감정과 친구와의 이별을 파고 드는 악마의 속삭임이, 그녀의 운명을 반전시켰다. 그러나 이윽고 굴레를 벗어난 그 눈부신 힘은, 여로를 비추어 동료를 인도하겠지."

戦いへのいざない,싸움의 권유
明かされた野望,밝혀진 야망
赤い石に笑む,붉은 돌에 미소를 짓다
光に消える面影,빛으로 사라지는 모습
そして反転する,그리고 반전한다
悪魔の爪,악마의 발톱
巡りくる光,돌아온 빛

パワーコンフラグレーション,파워 컨플래그레이션
パワーコンフラグレーション＋,파워 컨플래그레이션＋
火属性ダメージ(特大)/赤熱効果,화속성 데미지(특대) / 적열 효과

ストレンジアトラクター,스트레인지 어트랙터
ストレンジアトラクター＋,스트레인지 어트랙터＋
敵に火属性ダメージ/弱体効果を*ターン延長,적에게 화속성 데미지 / 약화 효과를 *턴 연장

クリムゾンナイトメア,크림슨 나이트메어
クリムゾンナイトメア＋,크림슨 나이트메어＋
"敵に火属性ダメージ/悪夢への誘いを付与<br><span class=""text-blue"">◆剛毅果断時に紅い悪夢を付与/強化効果を*つ無効化</span>","적에게 화속성 데미지 / 악몽으로의 초대를 부여　<span class=""text-blue"">◆강의과단 상태시 붉은 악몽을 부여 / 강화 효과를 *개 무효화</span>"

インドミナス,인도미누스
敵に火属性ダメージ/自分の攻防UP(累積)/味方全体のHP回復/弱体効果を*つ回復,적에게 화속성 데미지 / 자신의 공방 UP(누적) / 아군 전체의 HP 회복 / 약화 효과를 *개 회복

孤影悄然,외롭고 쓸쓸한
経過ターンに応じて自分のアビリティダメージ上限UP/赤熱状態の敵に対して火属性追撃効果,"<span style=""font-size: 90%"">경과 턴에 따라 자신의 어빌리티 데미지 상한 UP / 적열 상태의 적에게 화속성 추격 효과</span>"
悪魔の逆位置,악마의 역위치
火属性キャラが敵に与える弱体効果を*ターン延長,화속성 캐릭터가 적에게 부여하는 약화 효과를 *턴 연장
力の正位置,힘의 정위치
"自分に剛毅果断効果(ダメージアビリティが*回発動)　<span class=""text-blue"">◆再発動不可</span>","자신에게 강의과단 효과(데미지 어빌리티가 *회 발동)　<span class=""text-blue"">◆재발동 불가</span>"


!헤르에스(SSR / 화속 일반)
[亡国の希望],[망국의 희망]
ヘルエス,헤르에스

,에타르 시지
エーダルシージ＋,에타르 시지＋
火属性ダメージ(特大)/次のオータムナルが*回発動,화속성 데미지 (특대) / 다음 어텀널이 *회 발동
トガルキャンロディ,토가일 캔로디
火属性ダメージ(特大)/次のオータムナルが*回発動/自分に魔槍効果,화속성 데미지(특대) / 다음 어텀널이 *회 발동 / 자신에게 마창 효과

グレイヴンイメージ,그레이븐 이미지
グレイヴンイメージ＋,그레이븐 이미지＋
自分の攻撃大幅UP(敵オーバードライブ時のみ/*回),자신의 공격 대폭 UP(오버드라이브 상태의 적에게만 / *회)

オータムナル,어텀널
オータムナル＋,어텀널＋
敵に*.*～*.*倍火属性ダメージ/味方全体の奥義ゲージUP(**%),적에게 *.*～*.*배 화속성 데미지 / 아군 전체의 오의 게이지 UP(**%)
"<div class=""prt-text-small"">敵に*倍火属性ダメージ/攻防DOWN(累積)/対峙効果/味方全体の奥義ゲージUP(**%)</div>","<div class=""prt-text-small"">적에게 *배 화속성 데미지 / 공방 DOWN(누적) / 대치 효과 / 아군 전체의 오의 게이지 UP(**%)</div>"

レコニング・ナイト,레코닝 나이트
"<div class=""prt-text-small"">効果中必ずトリプルアタック/カウンター効果(回避/*回)<br><span class=""text-blue"">◆奥義ゲージを**％消費</span></div>","<div class=""prt-text-small"">효과 중 반드시 트리플 어택 / 카운터 효과(회피/*회)<br><span class=""text-blue"">◆오의 게이지를 **％ 소비</span></div>"

フェーズ・トゥ・グレイ,페이즈 투 그레이
敵全体の最大CT増加/連続攻撃確率DOWN,적 전체의 최대 CT 증가 / 연속공격 확률 DOWN

赤き舞槍,붉은 무도의 창
アビリティダメージによって反骨を消費しない/オーバードライブ時の敵に対して攻撃UP/火属性追撃効果,어빌리티 데미지로 인한 반골을 소비하지 않음 / 오버드라이브 상태의 적에게 공격 UP / 화속성 추격 효과

クイックレイド,퀵 레이드
*ターンごとに敵に火属性ダメージ/自分の奥義ダメージUP(累積),*턴마다 적에게 화속성 데미지 / 자신의 오의 데미지 UP(누적)
*ターンごとに敵に火属性ダメージ/自分の奥義性能UP(累積)/ダメージ上限UP(累積),*턴마다 적에게 화속성 데미지 / 자신의 오의 데미지 UP(누적) / 데미지 상한 UP(누적)


!렌고쿠 코쥬로(SSR / 귀멸 콜라보)
[赫き炎刀],[붉은 염도]
煉󠄁獄杏寿郎,렌고쿠 코쥬로

炎の呼吸 玖ノ型・煉󠄁獄,화염의 호흡 9형・연옥
"火属性ダメージ(極大)/炎の呼吸 壱ノ型・不知火が即時使用可能　<span class=""text-blue"">◆練気効果を消費して発動</span>","화속성 데미지(극대) / 화염의 호흡 1형・부지화를 즉시 사용 가능 <span class=""text-blue"">◆연기 효과를 소비해 발동</span>"

炎の呼吸 壱ノ型・不知火,화염의 호흡 1형・부지화
敵に火属性ダメージ/自分が効果中必ずトリプルアタック,적에게 화속성 데미지 / 자신은 효과 중 반드시 트리플 어택
"<div class=""txt-recast"">使用間隔：*ターン</div><div class=""txt-recast start-recast""></div>","<div class=""txt-recast"">사용간격：*턴</div><div class=""txt-recast start-recast""></div>"

炎の呼吸 弐ノ型・昇り炎天,화염의 호흡 2형・상승염천
敵に火属性ダメージ/スロウ効果,적에게 화속성 데미지 / 슬로우 효과

炎の呼吸 肆ノ型・盛炎のうねり,화염의 호흡 4형・성염의 파도
敵全体に火属性ダメージ/味方全体の全属性ダメージカット(**%),적 전체에 화속성 데미지 / 아군 전체에게<br>모든 속성 데미지 컷 (**%)

柱の鍛錬,주(柱)의 단련
炎柱,염주(炎柱)
"<div class=""prt-text-small"">自分の攻撃UP/火属性攻撃力UP/一度だけ戦闘不能にならずにHP*で耐える</div>","<div class=""prt-text-small"">자신의 공격 UP / 화속성 공격력 UP / 한 번만 전투불능이 되지않고 HP *로 견딘다</div>"
煉󠄁獄の赫き炎刀,렌고쿠의 붉은 염도
"<div class=""prt-text-small"">*ターン毎またはターン終了時に自分が瀕死状態の時、自分に練気効果/練気効果中自分のダメージ上限UP</div>","<div class=""prt-text-small"">*턴마다 또는 턴 종료시 자신이 빈사 상태일 때 자신에게 연기 효과 부여 / 연기 효과 중 자신의 데미지 상한 UP</div>"


!사티로스(SSR)
[繋絆の琥珀],[얽어매는 호박]
他者との繋がりの暖かさを知る星晶獣は、心を伝え、心を受け取る。絆の温もりは無限の力。空の世界を軽やかに渡っていく愛の旅人は、今日も可憐に笑う。,"다른 사람과의 인연의 따뜻함을 아는 성정수는 마음을 전하고, 마음을 받는다. 인연의 온기는 무한의 힘. 하늘의 세계를 가뿐히 건너는 사랑의 나그네는 오늘도 아름답게 웃는다"
再会atアウギュステ！,재회 at 아우규스테！
星トモinイマジネーション！,별친 in 이미지네이션！

フェルトロナン,펠트로난
フェルトロナン＋,펠트로난＋
火属性ダメージ(特大)/自分にトゥインクルを*追加,화속성 데미지(특대) / 자신에게 트윙클을 *추가


アン・トゥールナン,앙 투르낭
アン・トゥールナン＋,앙 투르낭＋
"<div class=""prt-text-small"">敵全体に火属性ダメージ/攻防DOWN(累積)<span class=""text-blue""><br>◆トゥインクルを*消費して*回発動</span></div>","<div class=""prt-text-small"">적 전체에게 화속성 데미지 / 공방 DOWN(누적)<span class=""text-blue""><br>◆트윙클을 *개 소비해 *회 발동</span></div>"

イノセント・ハート,이노센트 하트
イノセント・ハート＋,이노센트 하트＋
"自分のHPを回復/弱体効果を*ターン短縮<span class=""text-blue""><br>◆トゥインクルを*消費して効果を全体化</span>","자신의 HP 회복 / 약화 효과를 *턴 단축<br><span class=""text-blue"">◆트윙클을 *소비해 효과를 전체화</span>"

アン・ナヴァン,앙 아방
"自分にかばう効果　<span class=""text-blue"">◆トゥインクルを*消費して風属性ダメージ軽減(**%)を追加</span>","자신에게 감싸기 효과<br><span class=""text-blue"">◆트윙클을 *소비해 풍속성 데미지 경감(**%)을 추가</span>"

星の踊り子,별의 무희
"バトル開始時にトゥインクルを*追加(最大*)　<span class=""text-blue"">◆敵が特殊技を使用時、ターン中に*回イノセント・ハートが発動/アン・ナヴァンが即時使用可能になる</span>","배틀 시작시 트윙클을 *추가(최대*)　<span class=""text-blue"">◆적이 특수기를 사용하면 턴 중 *회 이노센트 하트 발동 / 앙 아방을 즉시 사용 가능</span>"
星トモのキズナ,별친의 인연
"<div class=""prt-text-small"">攻撃開始時、バトルメンバーの種族「星晶獣」の数に応じて以下の効果を順に得る(風属性ダメージ軽減/被ダメージ時の奥義ゲージ上昇量UP/活性効果)</div>","<div class=""prt-text-small"">공격시 배틀 멤버 종족 「성정수」의 수에 따라 이하의 효과를 얻는다(풍속성 데미지 경감 / 데미지를 받으면 오의 게이지 상승량 UP / 활성 효과)</div>"


!일노트(SSR)
[夜ノ王],[밤의 왕]
イルノート,일노트
空の世界に新たな文化を与えるは、素性不明の夜の王。王は夜空を自由自在に汚し彩り、混乱と狂騒に溺れる人々を見て、ただ嘲笑う。,"하늘의 세계에 새로운 문화를 주는 사람은, 신분불명의 밤의 왕. 왕은 밤하늘을 자유자재로 더럽히고 혼란과 광소에 젖은 사람들을 보며 그저 비웃는다."

イカれた夜の誘い,화끈한 밤의 권유
ワイルド・スタイル,와일드 스타일

キル・ザ・シティ,킬 더 시티
キル・ザ・シティ＋,킬 더 시티＋
"火属性ダメージ(特大)/ピースを*つ付与/ドープに応じて追加効果　<span class=""text-blue"">◆ピース*消費：全ての追加効果が発動</span>","화속성 데미지(특대) / 피스를 *개 부여 / 도프에 따라 추가 효과　<span class=""text-blue"">◆피스 * 소비 : 모든 추가 효과 발동</span>"

バーナーボム,버너 봄
バーナーボム＋,버너 봄＋
敵全体に火属性ダメージ/自分の攻撃UP(累積)/奥義ゲージUP(**％),적 전체에게 화속성 데미지 / 자신의 공격 UP(누적) / 오의 게이지 UP (**%)

イグジット・スルー,엑시트 스루
イグジット・スルー＋,엑시트 스루＋

イル・ナイト,일 나이트
火属性キャラ単体のHPを回復/弱体効果を全て回復/奥義ゲージUP(***%),화속성 캐릭터 하나의 HP 회복 / 약화 효과 모두 회복 / 오의 게이지 UP (***%)

ナイトキング,나이트 킹
"バトルメンバーが使用したアビリティに応じて自分にドープを付与　<span class=""text-blue"">◆ドープに応じた強化効果を得る(*つのみ)</span>","배틀 멤버가 사용한 어빌리티에 따라 자신에게 도프를 부여　<span class=""text-blue"">◆도프에 따른 강화 효과를 획득 (*개)</span>"
グラビティ・グラフィティ,그래비티・그래피티
敵が特殊技を使用時にバーナーボムが発動/自分にピースを*つ付与(最大*),적이 특수기 사용시 버너 봄 발동 / 자신에게 피스 *개 부여 (최대 *)





































!히지카타 토시로 & 오키타 소고(SSR / 은혼 콜라보)
[副長＆一番隊隊長],[부장＆1번대 대장]
真選組 土方十四郎＆沖田総悟,진선조 히지카타 토시로＆오키타 소고
真選組,진선조

剣に生き剣に死ぬ,검에 살고 검에 죽는다
火属性ダメージ(特大)/妖刀村麻紗と真選組バズーカが即時使用可能,화속성 데미지(특대) / 요도 무라마샤&진선조 바주카를 즉시 사용 가능

妖刀村麻紗,요도 무라마샤
ターゲットに関わらず*回火属性ダメージ/自分の攻防UP(累積),타겟에 관계없이 *회 화속성 데미지 / 자신의 공방 UP(누적)

真選組バズーカ,진선조 바주카
敵に*倍火属性ダメージ/自分の奥義ゲージUP(**%),적에게 *배 화속성 데미지 / 자신의 오의 게이지 UP (**%)

ジャスト・アウェイ,저스트 어웨이
敵全体に火属性ダメージ/暗闇効果/麻痺効果,적 전체에게 화속성 데미지 / 암흑 효과 / 마비 효과

土方スペシャル,히지카타 스페셜
自分のHPと弱体効果を全回復/弱体耐性DOWN,자신의 HP와 약화 효과를 전부 회복 / 약화 내성 DOWN

隊士の矜持,대원의 긍지
必ず連続攻撃/バトルメンバーの数が多いほど自分の攻撃UP/奥義ダメージUP,반드시 연속공격 / 배틀 멤버 수가 많을수록 자신의 공격 UP / 오의 데미지 UP
御用改めである！,체포하러 왔다！
"自分が即座に奥義発動可能　<span class=""text-blue"">◆再発動不可</span>","자신이 즉시 오의 발동 가능 <span class=""text-blue"">◆재발동 불가</span>"

肘と肩は凝りやすい,"<span style=""font-size: 85%"">팔꿈치(히지)와 어깨(카타)는 결리기 쉽다</span>"














!이오(SSR / 수영복)
[真夏の小さなレディ],[한여름의 작은 숙녀]
イオ,이오

エレメンタルカスケード,엘레멘탈 캐스케이드
エレメンタルカスケード＋,엘레멘탈 캐스케이드＋
火属性ダメージ(特大)/火属性キャラのクリティカル確率UP,화속성 데미지 (특대) / 화속성 캐릭터의 크리티컬 확률 UP

レッドウィンド,레드 윈드
レッドウィンド＋,레드 윈드＋
敵全体に火属性ダメージ/味方全体に風属性ダメージカット(**%),적 전체에게 화속성 데미지 / 아군 전체에 풍속성 데미지 컷 (**%)

フラワリーライト,플라워리 라이트
フラワリーライト＋,플라워리 라이트＋
ターゲットに関わらず*回単体ダメージ/敵全体に灼熱効果,타겟에 관계없이 *회 적 하나에게 데미지 / 적 전체에게 작열 효과

サニーデイズ,써니 데이즈
味方単体のHPを回復/火属性追撃効果/火属性攻撃UP,아군 하나의 HP를 회복 / 화속성 추격 효과 / 화속성 공격 UP

ヒートヘイズ,히트 헤이즈
灼熱状態の敵に対して奥義性能UP,작열 상태의 적에게 오의 성능 UP
グロース・オブ・サンフラワー,그로스 오브 썬플라워
味方全体が灼熱状態の敵から受けるダメージを軽減,야군 전체가 작열 상태의 적에게 받는 데미지 경감


!퍼시벌(SSR / 수영복)
[炎天の貴公子],[염천의 귀공자]
パーシヴァル,퍼시벌

火属性ダメージ(特大)/次のツェアライセンが*回発動,화속성 데미지(특대) / 다음 체라이센이 *회 발동

敵に*～*倍火属性ダメージ,적에게 *～*배 화속성 데미지

グリューエン,글뤼헨
グリューエン＋,글뤼헨＋
効果中必ず連続攻撃/火属性追撃効果,효과 중 반드시 연속 공격 / 화속성 추격 효과

ファスツィナツィオン,파스치나티온
"敵に心酔効果/火属性防御DOWN　<span class=""text-blue"">◆奥義ゲージを**%消費</span>","적에게 심취 효과 / 화속성 방어 DOWN<br><span class=""text-blue"">◆오의 게이지를 **% 소비</span>"

炎帝の刃,염제의 검
強化効果「火属性攻撃UP」の効果UP,강화 효과 「화속성 공격 UP」의 효과 UP


!베아트릭스(SSR / 수영복)
[寒空に震える群青],[겨울철에 몸떠는 군청]
ベアトリクス,베아트릭스
イモータル・アソールト,이모탈 어썰트
イモータル・アソールト＋,이모탈 어썰트＋
火属性ダメージ(特大)/敵の全ての攻撃を回避(*回),화속성 데미지(특대) / 적의 모든 공격을 회피(*회)

ネード・シニネ,네이드 시니네
ネード・シニネ＋,네이드 시니네＋
"<div class=""prt-text-small"">自分のトリプルアタック確率UP/防御DOWN<br><span class=""text-blue"">◆再使用で効果がさらにUP</span></div>","<div class=""prt-text-small"">자신의 트리플 어택 확률 UP / 방어 DOWN<br><span class=""text-blue"">◆재사용으로 효과가 더욱 UP</span></div>"

ネード・プナネ,네이드 프나네
ネード・プナネ＋,네이드 프나네＋
"<div class=""prt-text-small"">自分の攻撃大幅UP(*回)/不死身効果(*回)/敵のモードゲージ減少量UP</div>","<div class=""prt-text-small"">자신의 공격 대폭 UP(*회) / 불사신 효과(*회) / 적의 모드 게이지 감소량 UP</div>"

ライジング・スター,라이징 스타
"<div class=""prt-text-small"">自分に逆境効果/火属性追撃効果/ターン進行時に攻撃行動を*回行う<br><span class=""text-blue"">◆自分のHPを最大値の**%消費</span></div>","<div class=""prt-text-small"">자신에게 역경 효과 / 화속성 추격 효과 / 턴 진행시 공격 행동을 *회 실행<br><span class=""text-blue"">◆자신의 HP 최대치의 **% 소비</span></div>"

不滅の見切り,불멸의 단념
自分のHPが少ないほどカウンター確率UP/回避率UP,자신의 HP가 적을수록 카운터 확률 UP / 회피율 UP
ちょっとタンマ！,잠깐 타임！
自分のHPが**%以下の時、ターン終了時確率で不死身効果を付与,"자신의 HP가 **% 이하일 때, 턴 종료시 확률로 불사신 효과를 부여"


!이루자(SSR / 수영복)
[勇躍の艶女傑],[용감하고 아름다운 여걸]
イルザ,이루자

バースト・イレイザー,버스트 이레이저
バースト・イレイザー＋,버스트 이레이저＋
火属性ダメージ(特大)/モードゲージ減少,화속성 데미지 (특대) / 모드 게이지 감소

シャドウ・イーター,섀도우 이터
シャドウ・イーター＋,섀도우 이터＋
敵全体に火属性ダメージ/命中率DOWN,적 전체에게 화속성 데미지 / 명중률 DOWN

フューチャー・ノヴァ,퓨처 노바
フューチャー・ノヴァ＋,퓨처 노바＋
"<div class=""prt-text-small"">敵全体に*倍火属性ダメージ/防御DOWN(累積)<span class=""text-blue""><br>◆*ターンの間ターン終了時に対星炸裂徹甲弾を掃射する</span></div>","<div class=""prt-text-small"">적 전체에게 *배 화속성 데미지 / 방어 DOWN(누적)<span class=""text-blue""><br>◆*턴 동안 턴 종료시 대성작열철갑탄을 쏜다</span></div>"

ヘルファイア,헬파이어
"<div class=""prt-text-small"">三式飛翔機雷を投射　<span class=""text-blue"">◆敵が特殊技を使用時に起爆し敵全体に無属性ダメージ/麻痺効果</span></div>","<div class=""prt-text-small"">삼식 비상기뢰를 투사　<span class=""text-blue"">◆적이 특수기술을 사용하면 기폭하여 적 전체에게 무속성 데미지 / 마비 효과</span></div>"

ライズ・アゲイン,라이즈 어게인
敵の状態に応じてステータスUP(通常時弱体成功率UP/オーバードライブ時攻撃UP/ブレイク時連続攻撃確率UP),"<span style=""font-size: 90%"">적의 상태에 따라 스테이터스 UP(일반 상태시 약화 성공률 UP / 오버드라이브 상태시 공격 UP / 브레이크 상태시 연속공격 확률 UP)</span>"
真夏の鬼教官,한여름의 악마 교관
味方がダメージアビリティを使用時に味方全体の火属性攻撃力UP(累積/最大**回),"<span style=""font-size: 90%"">아군이 데미지 어빌리티 사용시 아군 전체의 화속성 공격력 UP(누적 / 최대 **회)</span>"


!티나(SSR / 수영복)
[笑顔の陽だまり],[눈부신 미소]
ティナ,티나

一念の輝火,일념의 휘화
一念の輝火＋,일념의 휘화＋
火属性ダメージ(特大)/自分に業火の刻印を付与/自分の回復性能UP(累積),화속성 데미지(특대) / 자신에게 업화의 각인을 부여 / 자신의 회복 성능 UP(누적)

癒紅の灯,치유의 붉은 등불
癒紅の灯＋,치유의 붉은 등불＋
"<div class=""prt-text-small"">敵全体に火属性ダメージ/味方全体のHP回復/弱体効果を*つ回復/業火の刻印を付与　<span class=""text-blue"">◆業火の刻印が*の時味方全体の奥義ゲージUP(**%)</span></div>","<div class=""prt-text-small"">적 전체에게 화속성 데미지 / 아군 전체의 HP 회복 / 약화 효과를 *개 회복 / 업화의 각인을 부여　<span class=""text-blue"">◆업화의 각인이 *일 때 아군 전체의 오의 게이지 UP(**%)</span></div>"

二炎の連鎖,쌍염의 연쇄
二炎の連鎖＋,쌍염의 연쇄＋
"<div class=""prt-text-small"">敵に火属性ダメージ/暗闇効果/灼熱効果<br><span class=""text-blue"">◆暗闇状態の敵に最大CT増加/灼熱状態の敵に命中率DOWN</span></div>","<div class=""prt-text-small"">적에게 화속성 데미지 / 암흑 효과 / 작열 효과<br><span class=""text-blue"">◆암흑 상태의 적에게 최대 CT 증가 / 작열 상태의 적에게 명중률 DOWN</span></div>"

虹花の日輪・改,무지개꽃의 일륜 改
"<div class=""prt-text-small"">敵に火属性ダメージ/自分が即座に奥義発動可能/他のアビリティが即時使用可能になる</div>","<div class=""prt-text-small"">적에게 화속성 데미지 / 자신이 즉시 오의 발동 가능 / 다른 어빌리티가 즉시 사용 가능</div>"

母の愛した花,엄마가 사랑했던 꽃
暗闇状態かつ灼熱状態の敵に対して奥義性能UP,암흑 상태 또는 작열 상태인 적에 대한 오의 성능 UP
陽だまりの魔導士,양지의 마도사
"火属性キャラがそれぞれの業火の刻印の数に応じて奥義性能UP　<span class=""text-blue"">◆自分がサブメンバーにいる場合でも発動</span>","화속성 캐릭터 각자의 업화의 각인 수에 따라 오의 성능 UP　<span class=""text-blue"">◆자신이 서브 멤버여도 발동</span>"


!미무르메모르(SSR / 수영복)
[海渡の笛奏者],[바다 건너의 나팔 연주자]
ミムルメモル,미무르메모르


火属性ダメージ(極大)/自分が目を回して気絶,화속성 데미지(극대) / 눈이 빙글빙글 돌면서 기절

サーフブロウ,서프 블로우
"火属性キャラの奥義ゲージUP(**%)<br><span class=""text-blue"">◆再使用不可</span>","화속성 캐릭터의 오의 게이지 UP (**%)<br><span class=""text-blue"">◆재사용 불가</span>"


渚のラッパ,물가의 나팔
"火属性キャラの攻撃大幅UP(*回)<br><span class=""text-blue"">◆再使用不可</span>","화속성 캐릭터의 공격력 대폭 UP (*회)<br><span class=""text-blue"">◆재사용 불가</span>"

ゴールドブラス,골드 브라스
"<div class=""prt-text-small"">火属性キャラにバリア効果/弱体効果無効(*回)/ディスペルガード効果(*回)　<span class=""text-blue"">◆再使用不可</span></div>","<div class=""prt-text-small"">화속성 캐릭터에게 배리어 효과 / 약화 효과 무효(*회) / 디스펠 가드 효과(*회)　<span class=""text-blue"">◆재사용 불가</span></div>"

波乗りタートル,파도를 타는 거북이
"<div class=""prt-text-small"">アビリティ使用時、波乗りLv上昇(最大*)<br><span class=""text-blue"">◆Lv*の時、攻撃UP/必ずトリプルアタック/ダメージ上限UP</span></div>","<div class=""prt-text-small"">어빌리티 사용시 파도타기 Lv 상승 (최대*)<br><span class=""text-blue"">◆Lv*일 때 공격 UP / 반드시 트리플 어택 / 데미지 상한 UP</span></div>"
真夏の陽気,한여름의 양기
通常攻撃の*ヒット目がランダムターゲットで*回発生し与ダメージ上昇,일반공격의 *번째 히트가 랜덤 타겟에게 *회 발생하고 데미지 상승


