Language,SceneCode,Type,Name,Origin,Korean
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ルシオ,フフフ、残念ですね。<br>でもこういう事態も想定内ですよ。,"후후후, 안타깝네요. 하지만 이런 상황은 이미 예상했죠."
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ルシオ,実はマイ水筒を持って来ています。<br>中身は私の珈琲ではあるのですが……,사실 마이 텀블러를 가지고 왔습니다. 안에는 제 커피가 들어 있긴 하지만...
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ルシオ,この珈琲を、<br>サンちゃんの珈琲と思って飲めば良い。,이 커피를 산쨩의 커피라고 생각하면서 마시면 되겠네요.
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,サンダルフォン,はぁ……？,뭐...?
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ルシオ,うん……<br>サンちゃんの珈琲は格別ですね。,음... 산쨩의 커피 맛은 각별하군요.
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ビィ,何を言ってるんだコイツは……？,얘 지금 뭐라고 하는 거야...?
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ルリア,あ、あはははは……？<br>えっと、サンダルフォンさん。<br>さすがに珈琲を飲ませてあげても──,"아... 아하하하... 저기, 산달폰 씨. 커피 정도는 내려 주셔도 괜찮지 않을ㄲ..."
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,サンダルフォン,<span class='scene-font-4'>アイン・ソフ──</span>,<span class='scene-font-4'>아인 소프...!</span>
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ビィ,<span class='scene-font-4'>おいバカやめろぉ！？</span><br>屋台まで吹っ飛んじまうだろ！,<span class='scene-font-4'>하지 마 이 바보야!</span><br>노점까지 날아갈 거 아냐!
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,サンダルフォン,む……,윽...
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ルシオ,フフフ……<br>争乱を経て独自の進化を辿りつつも、<br>沸点が低い所は変わりませんね。,"후후후... 그 사건을 겪으며 독자적인 진화를 거치긴 했지만, 쉽게 욱하는 점은 변하지 않았군요."
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,ルシオ,さて私はおかわりを──,그럼 저는 한 잔 더...
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,観光客の悲鳴,<span class='scene-font-4'>うわぁぁぁ！？</span><br><span class='scene-font-4'>サメが出たぞぉぉぉ！</span>,<span class='scene-font-4'>으아아악! 상어가 나왔다!</span>
Japanese,"scene_evt190627_cp1_q1_s10,7428111",detail,サンダルフォン,…………？,…………？
Japanese,"scene_evt190627_cp1_q2_s10,7428121",synopsis,,[ジータ]一行が屋台で働いている頃、ハールートとマールートは、海洋学者の女性と共に<span class='scene-font-place'>アウギュステ</span>を訪れていた。海洋学者は、サメの研究の為、ハールートとマールートに海の上からサメを探す手伝いをしてほしいという。ふたりが中心街で船を借りに行った海洋学者を待っていると、群衆の中から「こんなところにサメがいる！」とはしゃいだ声が聞こえてくるのだった。,"[지타] 일행이 노점에서 일하고 있던 때, 하루트와 마루트는 한 여성 해양학자와 함께 <span class='scene-font-place'>아우규스테</span>에 방문하고있었다. 해양학자는 상어 연구를 위해 하루트와 마루트에게 바다 위에서 상어를 찾아달라고 한다. 둘이 중심가에서 배를 빌려 간 해양학자를 기다리고있으니, 사람들 무리 속에서 ""이런 곳에 상어가 있어!""라고 떠드는 소리가 들리는 것이었다."
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,,<span class='scene-font-katari'>一行の屋台に閑古鳥が鳴いている頃。</span><br><span class='scene-font-katari'>中心街の市場は人々で賑わっており……</span>,"<span class='scene-font-katari'>일행의 노점에 파리가 날리고 있던 시각, 중심가의 시장은 사람들로 꽉 차 있었다.</span>"
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,すごい活気だなぁ！<br>さすがは空域を代表する観光地だ。,엄청 활기가 넘치네! 역시 공역을 대표하는 관광지다워.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,まだ序の口なんですって♪<br>バカンスシーズンが本格的になると、<br>毎日お祭みたいに賑やかになるとか。,이건 아직 시작에 불과하대. 본격적인 바캉스 시즌이 되면 매일 축제라도 열린 것처럼 붐빈다던걸.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,更に人間が増えるのかい。<br>たった数百年で想像以上の進化だね。,이보다 사람이 더 늘어나는 거야? 겨우 몇백 년만에 상상을 초월하게 발전했네.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,でもそういえば……<br>僕達の雇い主は何処に行ったんだろう？,그런데 그러고 보니... 우리 의뢰인은 어디로 갔지?
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,さっきまでそこにいたのに。<br>いつの間にか次に行っちゃったみたい。,"조금 전까지 거기 있었는데, 어느새 먼저 가 버렸나봐."
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,研究調査をするための小船……<br>ちゃんとレンタル出来てるといいけど。,연구조사용 소형선... 이번엔 빌릴 수 있었으면 좋겠네.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,<span class='scene-font-4'>はぁ！？</span><br><span class='scene-font-4'>そんなのボッタクリだわ！</span>,<span class='scene-font-4'>뭐!? 그런 바가지가 어디 있어!</span>
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,私は海洋学者！<br>スフィリアの正式な研究員なの！,나는 해양학자야! 스피리아 정식 연구원이라고!
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,シーズンで割高なのはわかるけど……<br>サメの研究はあなた達にも有用なのよ！,성수기라 비싸지는 것도 이해는 하지만... 이 상어 연구는 당신들에게도 유용한 일이란 말이야!
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,,<span class='scene-font-katari'>サメ──</span><br><span class='scene-font-katari'>人間を捕食する獰猛な海洋生物。</span>,상어. 인간을 포식하는 흉폭한 해양생물.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,,<span class='scene-font-katari'>高い攻撃性と強い警戒心を持ち、</span><br><span class='scene-font-katari'>毎年のように観光地に被害を齎すが、</span><br><span class='scene-font-katari'>未だ詳細な生態は謎に包まれている。</span>,"높은 공격성과 강한 경계심을 가지고, 매년 관광객에게 피해를 입히지만 아직도 상세한 생태가 밝혀지지 않은 채였다."
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,,<span class='scene-font-katari'>だがその希少性のためか、</span><br><span class='scene-font-katari'>偏愛と言えるほど研究する者もおり……</span>,그러나 그 희귀성 때문인지 집착에 가까울 정도로 연구하는 사람들이 있었는데...
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,はぁ……<br>いきなりの誤算だわ……,하아... 초장부터 그르쳤군...
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,こんなにも会いたいのに……<br>あの流線型のボディと円らな瞳に……,이렇게나 만나고 싶은데... 그 유선형 바디와 둥그런 눈동자를 말야...
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,あ、いたいた。<br>また交渉決裂って雰囲気だね。,"아, 여기 있었군. 교섭은 또 결렬된 모양이네?"
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,郵便屋さん……<br>ごめんなさいね。<br>あとちょっと待ってて。,택배원 씨... 미안해. 조금만 더 기다려 줘.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,謝る事ないわ。<br>元々レンタルする予定の船が、<br>故障で駄目になったんだもの。,사과할 것 없어. 원래 빌리려던 배가 고장나서 쓸 수 없게 됐다면서?
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,でも本当にツイてないわ。<br>どこも予約でいっぱいで……<br>空いているのは問題アリの船長ばかり。,정말 운이 없네. 어딜 가도 예약이 꽉 차있고... 비어 있는 곳은 이상한 선장들뿐이고.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,いっそ僕達が君を担いで沖に出るのは？<br>捜索と観察が一緒に出来て話が早いよ。,아예 우리가 널 들쳐메고 바다로 나가면 어떨까? 탐색하고 관찰을 한번에 할 수 있어서 편할 텐데.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,さすがに危険よ。<br>潮風で羽が鈍ってて高度が保てないわ。,그건 너무 위험해. 바닷바람에 날개가 둔해져서 고도를 유지할 수가 없을 거야.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,あぁそっか……<br>とすると他に方法は……,"아, 그런가... 그럼 달리 방법이..."
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,う～ん……,으음...
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,ふたりとも……<br>ありがとう。<br>ここまで親身になって貰えるなんて。,두 사람 다... 고마워. 이렇게 자기 일처럼 생각해 주다니.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,前言撤回、私はツイてる！,전에 한 말은 취소할게. 난 운이 좋아!
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,評判の天司の郵便屋さんに、<br>研究協力を頼めたんだもの。,"이렇게 믿을 수 있는 ""천사 택배"" 사람들에게 연구 협력을 의뢰하게 되다니."
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,最初は驚いたけどね。<br>海の上を飛び回って、<br>神出鬼没のサメを探す依頼なんてさ。,처음 들었을 때는 놀랐어. 바다 위를 날아다니면서 신출귀몰한 상어를 찾아내는 의뢰라니.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,でも本当にちょうど良かったわ。<br>私達もバカンスの話になってて。<br>あなたのアイディアでアズ達も──,"그치만 마침 잘 된 일이었지. 우리도 바캉스 오려던 참이기었고, 당신 아이디어 덕분에 아즈랑 이스도..."
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,船長,オ～イ。<br>アンタが船を借りたがってる学者さん？<br>商工会の斡旋で来たんだが……,이봐. 당신이 배를 빌리려고 한다는 학자야? 상공회 알선으로 왔는데...
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,海洋学者,本当？<br>ぜひ相談させて頂戴！<br>ふたりはここで待ってて！,정말? 조건에 대해서 이야기하고 싶어! 두 사람은 여기서 좀 기다려 줘!
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,また気力が湧いたみたいだ。<br>今度の交渉は成功するといいね。,다시 기운이 난 모양이네. 이번 교섭은 성공했으면 좋겠다.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,うんうん。<br>船長さんはどこか嫌そうだったけど……<br>商工会って人間の組織？,"응, 그러게. 선장님 얼굴이 어딘가 떨떠름해 보이긴 했는데... 상공회라는건 인간들의 조직인가?"
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,ハールート,確か観光事業を中心に、<br>島の商売をまとめてる者達の事だよ。,아마 관광사업을 중심으로 섬의 상업을 이끄는 사람들이었을 거야.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,マールート,ふぅん……<br>観光地の人間の生活って複雑なのね。,흐음... 관광지에 사는 인간들의 생활이란 복잡하구나.
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,観光客の悲鳴,きゃあ～♪<br>こんな所にサメがいる～！,꺄~ 이런 곳에 상어가 있다니~!
Japanese,"scene_evt190627_cp1_q2_s10,7428121",detail,<span class='scene-font-1'>ハールート・マールート</span>,うん……？,응...?
Japanese,"scene_evt190627_cp1_q3_s10,7428131",synopsis,,<span class='scene-font-place'>アウギュステ</span>の浜辺で、サメの駆除のプロフェッショナルであるサメハンターの男は、サリエルを相棒としてサメ駆除に乗り出す。サメハンターは何年も追っている超大型のサメ「ブルース」を今年こそ狩ると意気込み、沖へサメを追おうとする。するとそこにサンダルフォンが現れ、サンダルフォンに声を掛けられたサリエルは戸惑った様子を見せるのだった。,"<span class='scene-font-place'>아우규스테</span> 해변에서 상어 퇴치의 프로페셔널인 상어 헌터 남성은 사리엘을 파트너로 삼아 상어 소탕에 나선다. 상어헌터는 수년동안 쫓아온 초거대 상어 '브루스""를 올해야말로 사냥하고자 의지를 다지며 바다에 상어를 쫓아가려고 한다. 그러자 거기에 산달폰이 나타나고, 산달폰이 말을 건 사리엘은 당황한 모습을 보이는 것이었다."
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,ショップ店員,本当に見たんだ！<br>海面を青い巨大生物がスーッと……,진짜 봤다니까! 수면에 푸르고 큰 생물이 스윽... 하고...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,？？？,なるほど。<br>背ビレは確かにあったんだな？,그렇군. 등 지느러미는 확실히 봤나?
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,ショップ店員,もちろんだとも！<br>実物は見た事ないが絶対にサメだった！,당연하지! 실물은 본 적 없지만 분명히 상어였어!
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,？？？,そうか……<br>情報提供に感謝する。<br>宿に戻って休んでろ。,그래... 정보 제공 고맙다. 숙소로 돌아가서 쉬고 있어.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,ショップ店員,あぁ……<br>さっさと駆除を頼むよ漁師さん！,"응... 가능한 한 빨리 잡아 줘, 어부 씨!"
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,？？？,わかってる。<br>だが漁師だと？,알았다니까. 그런데 어부라니?
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,俺は<span class='scene-font-spword'>サメハンター</span>だ。<br>商工会の依頼で毎年連中を狩ってる。<br>まぁ後の始末は俺達プロに──,나는 <span class='scene-font-spword'>상어 헌터</span>야. 상공회의 의뢰로 매년 녀석들을 잡고 있지. 아무튼 남은 일은 우리 프로한테 맡기고...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,いたよ……<br>あっちで青い背ビレが見えた。,있어... 저기에 푸른 등지느러미가 보였어.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,本当か、相棒！<br>雇って早々お手柄だぜ！,"파트너, 진짜야? 일 시작하자마자 바로 건수 올렸네!"
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,あいぼう……<br>次はどうするの？,파트너... 이제 어떡하면 돼?
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,決まってる。<br>今年も俺達の夏を始めるのさ！,뻔하지. 올해도 우리의 여름이 시작되는 거야!
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,,<span class='scene-font-katari'>サメハンター──</span><br><span class='scene-font-katari'>サメの駆除のプロフェッショナル。</span>,"<span class='scene-font-katari'>상어 헌터. 그들은 상어 퇴치의 전문업자들로,</span>"
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,,<span class='scene-font-katari'>独自の武器と知恵により、</span><br><span class='scene-font-katari'>果敢に害獣に立ち向かい、</span><br><span class='scene-font-katari'>観光地の安全を守る職業である。</span>,<span class='scene-font-katari'>독자적인 무기와 지혜를 바탕으로 과감히 해로운 생물들과 맞서며 관광지의 안전을 지키는 조직이었다.</span>
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,,<span class='scene-font-katari'>だがその危険性のためか、</span><br><span class='scene-font-katari'>常に人員不足といった状況であり……</span>,<span class='scene-font-katari'>그러나 그 위험성 때문에 언제나 사람이 부족한 상황이었는데...</span>
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,出て来い……<br>どこにいる……,나와라... 어디 있냐...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,俺は決して逃さないぞ……<br>そして今度こそ<span class='scene-font-spword'>ブルース</span>のヤツを……,절대 놓치지 않겠어. 그리고 이번에야말로 <span class='scene-font-spword'>브루스</span> 녀석을...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,…………ッ！,...!
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,<span class='scene-font-4'>そこか！</span>,<span class='scene-font-4'>거기 있었냐!</span>
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,着弾失敗……<br>すでに沖に向かっている。,착탄 실패... 이미 바다 쪽으로 가고 있어.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,スカッたか。<br>俺達も急いで後を追うぞ。,빗나갔나? 어서 뒤를 쫓아가자.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,なぜ……？<br>ちゃんと追い払えたのに。,왜...? 쫓아내는 데는 성공했잖아.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,一度でも浜辺に来たヤツは危険だ。<br>無傷のままで帰すと人間を舐める。,한 번이라도 해변으로 왔던 녀석은 위험해. 다치지도 않은 채 돌아가면 사람을 얕보거든.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,そして徐々に知恵がついて、<br>人間を狩る怪物に成長する。,그리고 점점 똑똑해지면서 사람을 잡아먹는 괴물로 성장하지.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,あの<span class='scene-font-spword'>ブルース</span>のように……,<span class='scene-font-spword'>브루스</span>처럼...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,ブルース？,브루스?
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,俺が何年も追ってる超大型の個体さ。<br>ヤツの前では普通の猟銃も無意味だ。,내가 몇 년이나 쫓아다니고 있는 초대형 상어야.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,だが今年こそは……<br><span class='scene-font-place'>ガロンゾ</span>で頼んだ特注の武器がある。<br>お前という肝の据わった相棒もいる。,녀석 앞에서 평범한 사냥총은 의미가 없지. 하지만 올해야말로... <span class='scene-font-place'>갈론조</span>에 부탁해서 특별제작한 무기가 있어. 그리고 너라는 겁없는 파트너도 있지.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,そう……<br>でも僕は誰かを傷つけるのは……,그래... 하지만 난 누군가를 해치는 건...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,ハハハッ！<br>お前がブルースを傷つける？<br>素人は荷物係を頼むぜ。,하하하! 네가 브루스를 다치게 할 수 있을 것 같나? 초보자는 짐이나 들어주면 돼.
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,さぁいったん浜辺に戻るぞ。<br>ひとまず俺は沖に出る足を探す。,"자, 일단 해변으로 돌아가자. 난 바다로 나갈만한 수단을 찾아봐야겠어."
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,ん……,응...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サンダルフォン,サリエル……？,사리엘...?
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,君は……<br>サンダルフォン？,넌... 산달폰?
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サンダルフォン,まさか……<br>なぜアンタがここに……,그럴 수가... 왜 네가 이런 곳에...
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サメハンター,あん？<br>サリエルの知り合い？,"엉? 사리엘, 아는 사람이야?"
Japanese,"scene_evt190627_cp1_q3_s10,7428131",detail,サリエル,…………,…………
Japanese,"scene_evt190627_cp1_q4_s10,7428141",synopsis,,約二千年前、サリエルとサンダルフォンは研究所の中庭で言葉を交わしたことがあった。近況を報告しあう中、サリエルがルシファー達の消えた次元の狭間を探していることを語る。そこに着ぐるみ姿のアズラエルと水着姿のハールート、マールート、[ジータ]達が合流する。さらに海洋学者とサメハンターがやって来るが、互いに知り合いらしいふたりはひょんな再会に驚くのだった。,"약 2천년 전, 사리엘과 산달폰은 연구소의 안뜰에서 말을 나눈 적이 있었다. 근황을 보고하는 가운데, 사리엘이 루시퍼 일행이 사라진 차원의 틈새를 찾고 있다고 말한다. 거기에 인형옷 모습의 아즈라엘과 수영복 차림의 하루트, 마루트, [지타] 일행이 합류한다. 거기에 해양학자와 상어 헌터가 찾아오지만, 서로 면식이 있는 듯한 두명은 뜻밖의 재회에 놀라는 것이었다."
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,…………,…………
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,うん……<br>前よりは雑味が少ない……,음... 전보다 잡미가 줄었군...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,苦味と酸味のバランスも、<br>このあたりが基準だろう。<br>抽出は時間を計って正解だった。,아마 이 정도가 적당한 쓴맛과 산미의 기준이겠지. 추출하는 시간을 재는 것이 정답이었어.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,この嗜好品は本当に奥が深いな……,이 기호품은 정말 연구할 게 많군...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,ルシフェル様はなんて仰るだろう。<br>前もって最善の準備をするために、<br>ご帰還の頃合を知りたいものだが……,루시펠님은 뭐라고 말씀하실까? 미리 만반의 준비를 해 두려면 귀환하시는 시간을 알아두고 싶은데...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,まだ役割のない天司には誰も……,하지만 아직 역할도 없는 천사에게는 아무도...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,…………,…………
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,よそう。<br>俺もいつかは役に立てる筈だ。<br>今日の所は珈琲の練習を──,생각하지 말자. 나도 언젠가는 역할을 갖게 되겠지. 지금은 커피 내리는 연습이나...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,…………,…………
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,ん……？<br>星晶獣……？,음...? 성정수...?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,ここは……,여긴...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,ここは何処？,여긴 어디야?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,あ、えっと……<br>ここは研究区画の中庭です。,"어, 음... 여기는 연구구역 중앙 정원입니다."
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,でも確か基本的には立入禁止で……<br>失礼ですが道に迷っているのですか？,하지만 기본적으로는 출입 금지 구역일텐데... 실례지만 혹시 길을 잃으셨나요?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,うん。<br>補佐官が呼んでるんだ。<br>皆に配属の挨拶をする。,응. 보좌관이 불렀어. 여기 사람들한테 배속 인사를 하라고.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,でもエントランスに蟻がいて……,그런데 입구에 개미가 있어서...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,蟻……？<br>補佐官……？,개미...? 보좌관...?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,あぁなるほど！<br>とするとあなたは堕天司の！,아... 그렇군요! 즉 당신은 타천사인 거군요!
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,うん。<br>あ、僕はサリエルと言います。<br>新たな任務に邁進する所存です。,"응. 아, 나는 사리엘이라고 합니다. 새 임무에 매진할 생각입니다."
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,ご指導ご洗濯……<br>ご鞭撻のほど……,부디 지도 배달... 아니 편달 잘 부탁드립...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,はは……<br>俺に挨拶する必要はないかと……,하하... 저한테 그렇게 인사하실 필요는 없을 것 같은데요...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,でもありがとうございます。<br>俺はサンダルフォンと言います。<br>サリエルさん達と違ってまだ配属は──,하지만 감사합니다. 저는 산달폰이라고 합니다. 사리엘 씨와는 달리 아직 소속은...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,サリエルサン？<br>僕はサリエルだよ。,사리엘씨? 난 사리엘이야.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,…………？<br>あ、すみません。,"...? 아, 죄송합니다."
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,ではあの、サリエル……<br>招集場所の名前は覚えていますか？,그럼 어... 사리엘... 집합장소가 어디였는지는 기억하시나요?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,覚えている。,기억하고 있어.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,では教えて頂いても構いませんか？<br>俺にも道がわかるかもしれません。,그럼 알려주실 수 있나요? 제가 길을 알고 있을지도 모릅니다.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,自由に行き来する権限がないので、<br>案内をする事は出来ないのですが……,마음대로 드나들 수 있는 권한이 없어서 직접 안내해 드릴 수는 없지만...
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,…………,…………
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,サリエル？,사리엘?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,……蟻だ。,...개미다.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,あ、あの……<br>そっちはたぶん崖に繋がっていて──,"저, 저기... 그 쪽은 아마 절벽으로 이어질 텐데..."
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,,<span class='scene-font-katari'>サンダルフォンとサリエル。</span><br><span class='scene-font-katari'>争乱で対立陣営に身を置き、</span><br><span class='scene-font-katari'>お互い信ずる者のために戦ったふたり。</span>,<span class='scene-font-katari'>산달폰과 사리엘. 두 사람은 과거에 각각 대립되는 진영에서 서로가 믿는 사람을 위해서 싸웠다.</span>
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,,<span class='scene-font-katari'>観光客の悲鳴を契機に、</span><br><span class='scene-font-katari'>偶然の再会を果たすと、</span><br><span class='scene-font-katari'>屋台で近況を情報交換する事になった。</span>,<span class='scene-font-katari'>관광객의 비명을 계기로 우연히 재회하게 된 그들은 노점에서 그동안 무슨 일이 있었는지 정보를 나누기로 했다.</span>
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,どうぞ。<br>本当に只の水で良いのか？,자. 정말로 평범한 물이면 되겠나?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,うん。<br>ただの水がいいんだ。,응. 평범한 물이 좋아.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,そうか。<br>だがまさか海に来ていたとは……<br>また蟻を追って？,그래. 그런데 설마 바다에 왔을 줄이야... 또 개미를 따라서?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サリエル,うん。<br>今はピーナツの殻を剥いて、<br>荷物係で借金を返している。,응. 지금은 땅콩 껍질을 까고 짐을 들면서 빚을 갚고 있어.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,ピーナツ……？<br>荷物係に借金……？,땅콩...? 짐....? 그리고 빚?
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,まるで状況が読めんが……<br>まぁ君の所在がわかって良かった。,무슨 상황인지는 전혀 모르겠다만... 뭐 네가 있는 곳을 알게 되어 다행이군.
Japanese,"scene_evt190627_cp1_q4_s10,7428141",detail,サンダルフォン,あの争乱の直後に突然消息を絶ち、<br>ウリエル達も随分と慌てていたよ。,그 사건 이후로 갑자기 소식이 끊겨서 우리엘과 다른 천사들이 꽤나 당황했었어.
