orig,kr
"・「四象の輝き」の所持上限は***,***になります。","・「사상의 반짝임」의 소지한도는 ***,***입니다。"
"・「四象の輝き」獲得時に所持数が***,***未満だった場合、所持上限を超えた分の「四象の輝き」も獲得することができます。","・「사상의 반짝임」획득 시 소지수가 ***,*** 미만일 경우, 소지한도를 초과한 만큼의 「사상의 반짝임」을 획득할 수 있습니다."
・「四象の輝き」が所持上限に達している場合、難度「PROUD」および難度「PROUD＋」のクリア報酬を除き、「四象の輝き」を獲得することができませんのでご注意ください。,"・「사상의 반짝임」이 소지한도가 넘었을 경우, 난이도 「PROUD」또는「PROUD＋」의 클리어를 제외하고, 「사상의 반짝임」을 획득할 수 없으므로 주의해 주시기 바랍니다."
・四象降臨で獲得した「四象の輝き」は次回以降も引き継がれます。,・사상강림에서 획득한 「사상의 반짝임」은 이후에도 계승됩니다.
!사상 교환탭
召喚石交換,소환석 교환
育成アイテム交換,육성 아이템 교환
交換可能,교환가능
アイテム詳細,아이템 정보
強化素材**種セット,강화소재 **종 세트
(獲得アイテム)<br>アークエンジェルソード ×*<br>アークエンジェルナイフ ×*<br>アークエンジェルスピア ×*<br>アークエンジェルアックス ×*<br>アークエンジェルワンド ×*<br>アークエンジェルガン ×*<br>アークエンジェルナックル ×*<br>アークエンジェルボウ ×*<br>アークエンジェルハープ ×*<br>大天司刀 ×*,(획득 아이템)<br>아크엔젤 건 ×*<br>아크엔젤 소드 ×*<br>아크엔젤 액스 ×*<br>아크엔젤 완드 ×*<br>아크엔젤 너클 ×*<br>아크엔젤 보우 ×*<br>아크엔젤 하프 ×*<br>아크엔젤 나이프 ×*<br>아크엔젤 스피어 ×*<br>대천사도 ×*
十天衆加入ワールド素材セット,십천중 가입 월드소재 세트
(獲得トレジャー)<br>柔らかい羽 ×**　　　　風伯の羽 ×**　　<br>原初の砂 ×**　　　　　固い土 ×**　　　<br>清らかな水 ×**　　　　渦琥珀 ×**　　　<br>鷹の羽 ×**　　　　　　紅黄石 ×**　　　<br>虚ろなる魄 ×**　　　　ラクリモサ ×**　<br>予見の双葉 ×**　　　　古代布 ×**　　　<br>オルディネシュタイン ×**,(획득 트레저)<br>부드러운 깃털 ×**　　　풍백의 깃털 ×**　<br>원초의 모래 ×**　　　단단한 흙 ×**　<br>맑은 물 ×**　　  소용돌이 호박 ×**　　　<br>매의 깃털 ×**　　　　　　홍황석 ×**　　　<br>텅 빈 영혼 ×**　　　　 라크리모사 ×**　<br>예견의 떡잎 ×**　　　　고대포 ×**　　　<br>오르디네슈타인 ×**











!고전장
決戦！星の古戦場,결전！별의 고전장

魔物さんもお休み中みたいです～,마물들도 쉬는 중인거 같아요～

当日貢献度,당일 공헌도
*日目,*일째
バトル解放期間 / **:** ～ **:**,배틀 해방시간 / **:** ～ **:**
「決戦！星の古戦場」へ,「결전！별의 고전장」으로

!로그인보너스
イベントログインボーナス,이벤트 로그인 보너스
イベントログイン*日目の報酬,이벤트 로그인 *일차의 보상
次回イベントログイン時に<br>下記アイテムをプレゼントします。,다음 이벤트 로그인시에<br>이하의 아이템을 프레젠트합니다.
戦貨,전화

※「決戦！星の古戦場」開催期間中は<br>ルピの付与を停止しています,※「결전！별의 고전장」개최기간중에는<br>루피 부여를 정지하고 있습니다

!기본UI
トレジャーが不足しているため、<br>クエストに挑戦できません。,트레저가 부족하기 때문에、<br>퀘스트에 도전할 수 없습니다.
未確認バトルへ,미확인 배틀로
続けて挑戦,계속해서 도전
イベントアイテム獲得,이벤트 아이템 획득

貢献度を*獲得した!,공헌도를 * 획득했다 !
貢献度を**獲得した!,공헌도를 ** 획득했다 !
貢献度を***獲得した!,공헌도를 *** 획득했다 !
貢献度を****獲得した!,공헌도를 **** 획득했다 !
貢献度を*****獲得した!,공헌도를 ***** 획득했다 !
貢献度を******獲得した!,공헌도를 ****** 획득했다 !
貢献度を*******獲得した!,공헌도를 ******* 획득했다 !
貢献度を*獲得！,공헌도를 * 획득 !
貢献度を**獲得！,공헌도를 ** 획득 !
貢献度を***獲得！,공헌도를 *** 획득 !
貢献度を****獲得！,공헌도를 **** 획득 !
貢献度を*****獲得！,공헌도를 ***** 획득 !
貢献度を******獲得！,공헌도를 ****** 획득 !
貢献度を*******獲得！,공헌도를 ******* 획득 !

発見者報酬で<br>戦貨:古戦場を*枚獲得した!,발견자 보상으로<br>전화 : 고전장을 *장 획득했다 !
発見者報酬で<br>戦貨:古戦場を**枚獲得した!,발견자 보상으로<br>전화 : 고전장을 **장 획득했다 !
討伐成功報酬で<br>戦貨:古戦場を*枚獲得した!,토벌 성공보상으로<br>전화 : 고전장을 *장 획득했다 !
討伐成功報酬で<br>戦貨:古戦場を**枚獲得した!,토벌 성공보상으로<br>전화 : 고전장을 **장 획득했다 !
討伐成功報酬で<br>戦貨:古戦場を***枚獲得した!,토벌 성공보상으로<br>전화 : 고전장을 ***장 획득했다 !
MVP報酬で<br>戦貨:古戦場を*枚獲得した!,MVP 보상으로<br>전화 : 고전장을 *장 획득했다 !
MVP報酬で<br>戦貨:古戦場を**枚獲得した!,MVP 보상으로<br>전화 : 고전장을 **장 획득했다 !
MVP報酬で<br>戦貨:古戦場を***枚獲得した!,MVP 보상으로<br>전화 : 고전장을 ***장 획득했다 !

!메인페이지
予選バトル期間,예선 배틀기간
イベントインターバル,이벤트 인터벌
本戦開催期間,본선 개최기간
<span>*</span>位,<span>*</span>위
<span>**</span>位,<span>**</span>위
<span>***</span>位,<span>***</span>위
"<span>*,***</span>位","<span>*,***</span>위"
"<span>**,***</span>位","<span>**,***</span>위"
"<span>***,***</span>位","<span>***,***</span>위"
"<span>*,***,***</span>位","<span>*,***,***</span>위"
騎空団獲得貢献度,기공단 누적 공헌도
個人戦績,개인전적
騎空団戦績,기공단 전적
作戦板,작전판
名前,이름
所持戦貨,전화 소지량
<em>*</em>枚,<em>*</em>장
<em>**</em>枚,<em>**</em>장
<em>***</em>枚,<em>***</em>장
<em>****</em>枚,<em>****</em>장
<em>*****</em>枚,<em>*****</em>장
<em>******</em>枚,<em>******</em>장
<em>*******</em>枚,<em>*******</em>장
<em>********</em>枚,<em>********</em>장
<em>*</em>個,<em>*</em>개
<em>**</em>個,<em>**</em>개
<em>***</em>個,<em>***</em>개
<em>****</em>個,<em>****</em>개
<em>*****</em>個,<em>*****</em>개
累計貢献度,누적 공헌도
古戦場作戦板,고전장 작전판
古戦場専用アイテム,고전장 전용 아이템
支給品ポーション、クリアハーブは*個、蘇生薬は*個までバトルに持ち込むことが可能です。,"지급품 포션, 클리어 허브는 *개, 소생약은 *개까지 배틀에 들고 갈 수 있습니다"
古戦場のバトルBGMやTOP背景を変更できます,고전장 배틀 BGM 및 TOP 배경을 변경할 수 있습니다


前回からの変更点,지난회로 부터의 변경점
全般,전반
・開催期間中は、騎空団からの退団、解雇、騎空団の解散はできません。,"・개최 기간 중에는, 기공단에서 퇴단, 해고, 기공단의 해산이 불가능합니다"
・本イベント開始後に入団した団員が獲得した「貢献度」は、翌日**:**まで騎空団の貢献度には反映されません。<br>				※個人累計貢献度には反映されます。,・본 이벤트 개시후에 입단한 단원이 획득한 「공헌도」는 다음 날 **:**까지 기공단의 공헌도에 반영되지 않습니다.<br> ※개인 누적 공헌도에는 반영됩니다
・騎空団グレードについては、予選期間内に獲得した貢献度を元に、次回古戦場のグレードが決まります。,・기공단 グレード에 있어서는、예선기간 내에 획득한 공헌도를 기준으로、다음 번 고전장의 グレード를 결정합니다。
・発見者が撤退したマルチバトルにおいて、発見者と同じ騎空団に所属しているプレイヤーの獲得した貢献度は、騎空団貢献度には反映されません。<br>※個人貢献度には反映されます<br>※本戦期間において、発見者と異なる騎空団員で古戦場設定をONにしている場合は、獲得貢献度の**％が騎空団貢献度に反映されます,"・발견자가 후퇴한 멀티배틀에 대해서, 발견자와 같은 기공단 소속인 플레이어가 획득한 공헌도는, 기공단 공헌도에 반영되지 않습니다.<br>※개인 공헌도에는 반영됩니다<br>※본선 기간 중에는, 발견자와 다른 기공단원으로 고전장 설정을 ON한 경우 획득 공헌도의 **％가 기공단 공헌도에 반영됩니다"
・イベントボス(難度：HELL)を討伐すると、栄誉の輝きが獲得できます。,・이벤트 보스(난이도：HELL)를 토벌한 경우、영예의 반짝임을 획득할 수 있습니다。
・イベントボス(難度：HELL)を発見者となり単独で討伐すると、ボーナスとして追加でRankポイント、EXPが獲得できます。<br>※追加ボーナスは、軌跡の雫の効果や各種キャンペーンの対象外となります,"・이벤트 보스(난이도：HELL)을 발견자 혼자서 토벌한 경우 보너스로 추가 Rank 포인트, EXP를 획득합니다.<br>※추가 보너스는 기적의 물방울 효과나 각종 캠페인의 적용에서 제외됩니다"
・**/** **:** ～ **/** **:**のインターバル期間は、騎空団貢献度の表示はありません。,・**/** **:** ~ **/** **:**의 인터벌 기간은 기공단 기여도 표시가 없습니다
・**/** **:**以降に確認した未確認バトルからは、「戦貨」が入手できなくなります。,・**/** **:** 이후에 확인한 미확인 배틀에서는 '전화'를 입수할 수 없게 됩니다
予選開催時について,예선개최시에 대해서
・イベントTOPに表示されている騎空団順位については、**分ごとにデータが更新されます。,・이벤트 TOP에 표시되어 있는 기공단 순위는 **분마다 데이터가 갱신됩니다
・予選バトル終了後に獲得した「貢献度」は、予選集計結果には反映されません。,・예선 배틀 종료후에 획득한 「공헌도」는 예선 집계 결과에 반영되지 않습니다
本戦バトル,본선 배틀
・戦況によって、マルチバトルの開始、参加時に特定条件下で最大HPと攻撃力が**％上昇する場合があります。シングルバトルは対象外となります。,"・전황에 따라 멀티배틀 개시, 참가 시 특정조건 하에서 최대 HP와 공격력이 **% 상승할 수 있습니다. 싱글배틀은 제외됩니다."
・本戦*戦のバトル時間は**:**～**:**となります。,・본선 *전의 배틀시간은 **:**~**:**입니다.
・本戦各日の**:**～**:**は役職変更ができません。,・본선 각일의 **:**~**:** 에는 역할 변경을 할 수 없습니다.
本戦時における貢献度,본선시의 공헌도
・**:** ～ **:**の間に討伐成功したバトルから獲得した「貢献度」は、騎空団の貢献度には反映されません。,・**:** ~ **:** 사이 토벌 성공한 배틀에서 획득한 '공헌도'는 기공단의 공헌도에 반영되지 않습니다
・**:** ～ **:**の間に確認した未確認バトルから獲得した「貢献度」は、騎空団の貢献度には反映されません。,・**:** ~ **:** 사이에 확인한 미확인 배틀에서 획득한 '공헌도'는 기공단의 기여도에 반영되지 않습니다
・前日以前に討伐成功した未確認バトルから獲得した「貢献度」は、騎空団の貢献度には反映されません。,・전날 이전에 토벌 성공한 미확인 배틀로부터 획득한 '공헌도'는 기공단의 공헌도에 반영되지 않습니다
・*日のバトル時間内に獲得した個人貢献度が必要数を満たしていない場合、勲章を受け取ることができません。,・*일 배틀 시간 내에 획득한 개인 기여도가 필요 수를 충족하지 못하면 훈장을 수령할 수 없습니다
・本戦期間中は、自騎空団員、もしくは自らが発見者となったバトルのみ騎空団貢献度に反映されます。<br>※自騎空団員以外が発見者となったバトルへ救援に入った場合は、騎空団貢献度には反映されませんが、個人累計貢献度には反映されます。<br>※「騎空団管理」＞「古戦場設定」にて設定をONに変更することで、本戦期間中においても、自騎空団員外のプレイヤーが発見したバトルに参戦して獲得した貢献度の**％が、騎空団貢献度に反映されます。,"・본선 기간 중에는 자기 기공단원, 혹은 스스로 발견자가 된 배틀만 기공단 기여도에 반영됩니다.<br>자기공단원이 아닌 자발자인 배틀에 구원에 들어간 경우, 기공단 기여도는 반영되지 않지만 개인누계 기여도는 반영됩니다.<br>※「기공단 관리」>「고전장설정」에서 설정 ON으로 변경하여, 본선 기간 중에도 자기 기공단원 외 플레이어가 발견한 배틀에 참전하여 획득한 기여도의 **%가 기공단 기여도에 반영됩니다"
・本戦*戦目終了後におけるイベントボスの討伐、未確認バトルからは個人貢献度が獲得できません。,"・본선 *전 종료 후의 이벤트 보스의 토벌, 미확인 배틀에서는 개인 공헌도를 획득할 수 없습니다."
難度：EXTREME+,난이도：EXTREME +
・難度：EXTREME+は難度：EXTREMEを自分以外に参戦者がいない状態で*ターン以内に討伐することで解放されます。<br>                                        (*ターンについて)<br>                                        一度攻撃行動を行い、再度攻撃ボタンが表示されるまでの間が*ターンとなります。,・난이도：EXTREME+는 난이도:EXTREME을 자신 이외에 참전자가 없는 상태에서 *턴 이내에 토벌하여 해방됩니다.<br> (*턴에 대해) <br> 한번 공격 행동을 하고 다시 공격 버튼이 표시될 때까지의 사이가 *턴 됩니다.
・難度：EXTREME+を解放していないプレイヤーも救援より同バトルに参加できます。,・난이도：EXTREME+를 해방하지 않은 플레이어도 구원을 통해 같은 배틀에 참가할 수 있습니다
・敵の弱点となる属性以外の属性については、強い耐性を持ちます。,・적의 약점이 되는 속성 이외의 속성에는 강한 내성을 가집니다
難度：HELL Lv***,난이도：HELL Lv***
・HELL Lv***は、本戦*戦目以降に騎空団で一定数HELL Lv***を討伐すると解放されるバトルです。<br>※騎空団未所属プレイヤーは本バトルの追加対象外となります。<br>※自騎空団員以外のプレイヤーが発見したバトルは、解放条件の討伐回数の対象になりません。<br>※騎空団の結成や、他騎空団へ入団したプレイヤーがそれまでに討伐した回数は、解放条件には含まれません。<br>※バトル期間外に討伐したバトルや、確認したバトルについても、討伐回数に含まれます。<br>※条件を達成すると団員全員にバトルが解放されます。,・HELL Lv***는 본선*전투 이후 기공단에서 일정 수 HELL Lv***를 토벌하면 해방이 되는 배틀입니다. 기공단 미소속 플레이어는 본 배틀의 추가 대상에서 제외됩니다.<br>자기공 단원 이외의 플레이어가 발견한 배틀은 해방 조건 토벌 횟수 대상이 되지 않습니다. 기공단을 결성하거나 타 기공단에 입단한 플레이어가 그때까지 토벌한 횟수는 해방조건에 포함되지 않습니다.<br>※배틀기간 외에 토벌한 배틀이나 확인한 배틀도 토벌횟수에 포함됩니다. 조건을 달성하면 단원 전원에게 배틀이 해방됩니다.
・HELL Lv***は自騎空団員以外のプレイヤーは参戦できません。,・HELL Lv***는 자신의 공단원 이외의 플레이어는 참전할 수 없습니다
・HELL Lv***で登場するボスは無属性に対しても耐性を持ち、ダメージが減少します。,・HELL Lv***에서 등장하는 보스는 무속성에 대한 내성을 가지고 데미지가 감소합니다
・オールポーションは救援依頼で獲得できませんが、チャットを送信することで*個手に入ります。,"・올 포션은 구원 의뢰로 획득할 수 없으나, 채팅을 보내는 것으로 *개 얻을 수 있습니다"
スペシャルバトル全般,스페셜 배틀 전반
・スペシャルバトルは全プレイヤーが対象となるマルチバトルです。同じバトルに参戦できるプレイヤーは騎空団員のみとなります。,・스페셜 배틀은 모든 플레이어를 대상으로 진행하는 멀티배틀입니다. 같은 배틀에 참가할 수 있는 플레이어는 기공단원만 가능합니다
・バトル時間は**:**～**:**となり、時間内であれば何度でも対戦できますが、時間を超えた場合は討伐失敗となります。,"・배틀시간은 **:**~**:**이며, 시간내라면 몇 번이라도 참가할 수 있지만, 시간을 초과할 경우 토벌실패가 됩니다"
・バトル当日**:**にイベントTOPからバトル参加することができ、AP、BPの消費はありません。,"・배틀당일 **:**에 이벤트 TOP에서 배틀에 참가할 수 있으며 AP, BP의 소비는 없습니다"
・マルチバトル一覧には表示されないバトルのため、一度バトルから離れた場合は再度イベントTOPよりバトルへ参加できます。また、バトルからの離脱は可能ですが、撤退はできません。,・멀티배틀 목록에는 표시되지 않는 배틀이기 때문에 한번 배틀에서 이탈한 경우 다시 이벤트 TOP에서 배틀에 참가할 수 있습니다. 또한 배틀에서의 이탈은 가능하나 후퇴할 수 없습니다.
・スペシャルバトルのみ、各古戦場専用アイテムを**個まで持ち込むことが可能です。,・스페셜 배틀만 각 고전장 전용 아이템을 **개까지 반입할 수 있습니다
・総合騎空団ランキングの順位によって、登場するボスの強さが異なります。本戦未進出騎空団、騎空団未所属プレイヤーについては、Lv**のボスとの対戦となります。,"・종합기공단 랭킹 순위에 따라 등장하는 보스의 강함이 달라집니다. 본선 미진출 기공단, 기공단 미소속 플레이어는 Lv**의 보스와의 대결이 이루어집니다"
・イベントボスの弱点属性となる編成でスペシャルバトルに挑んでも、イベントボスの弱点属性と同等の与ダメージ・弱体命中率のまま戦うことができます。,"・이벤트 보스의 약점 속성으로 편성하여 스페셜 배틀에 도전해도 이벤트 보스의 약점 속성과 동등한 데미지, 약화 명중률로 싸울 수 있습니다"
・スペシャルバトル開始の*:**から翌日*:**まで、騎空団への加入、加入申請、団員のスカウト、入団申請の承認、新たな騎空団の結成はできません。,"・스페셜 배틀 개시 *:** 부터 익일 *:** 까지, 기공단에 가입, 가입신청, 단원 스카우트, 입단신청 승인, 새로운 기공단 결성은 불가능합니다."
・スペシャルバトル*戦目と*戦目以降では敵のHPが異なり、*戦目以降は*戦目に比べ低く設定されています。,"・스페셜 배틀 *전째와 *전째 이후는 적의 HP가 달라지고, *전째 이후는 *전째에 비해 낮게 설정되어 있습니다."
スペシャルバトル報酬,스페셜 배틀 보상
・スペシャルバトル*戦目の討伐に成功すると、イベントTOPに移動することで特別な討伐報酬が*度だけ獲得できます。報酬内容は総合騎空団ランキング、個人ランキングの順位、本戦進出状況によって異なります。また、戦貨を除きプレゼントリスト(期限あり)に送られます。,"・스페셜 배틀 *전째 토벌에 성공하면 이벤트 TOP으로 이동하여 특별한 토벌 보상을 *회만 획득할 수 있습니다. 보상내용은 종합기공단 순위, 개인순위 순위, 본선진출 상황에 따라 달라집니다. 또한, 전화를 제외하고 선물 리스트(기한 있음)에 보내집니다."
"・バトルに参加していない騎空団員についても、イベントTOPに移動することで報酬を受け取ることができます。<br><span class=""txt-emphasis-red-color"">※受け取り期間は**/** **:**までとなります</span>","·배틀에 참가하지 않은 기공단원들도 이벤트 TOP으로 이동하여 보상을 받을 수 있습니다.<br><spanclass=""txt-emphasis-red-color"">※ 수령기간은 **/** **:**까지 입니다</span>"
・スペシャルバトル討伐後の騎空団へ入団した場合は、報酬を受け取ることができません。,・스페셜 배틀 토벌 후 기공단에 입단한 경우 보상를 받을 수 없습니다
・スペシャルバトルからは発見者報酬、討伐報酬、貢献度、単独討伐ボーナスは獲得できません。*戦目以降は討伐報酬として少量の戦貨が獲得できます。,"・스페셜 배틀에서는 발견자 보상, 토벌 보상, 공헌도, 단독 토벌 보너스는 획득할 수 없습니다. *전째 이후에는 토벌 보상으로 소량의 전화를 획득할 수 있습니다"
・*戦目以降はドロップアイテムが*戦目と異なり、経験値が獲得できなくなります。,"・*전째 이후는 드롭 아이템이 *전째와 달라, 경험치를 획득할 수 없게 됩니다."
"・スペシャルバトル討伐成功による特別報酬で獲得できる戦貨数については、獲得した個人貢献度によって増加します。また、獲得には個人貢献度**,***以上が必要となり、個人ランキングへの入賞も必要となります。","・스페셜 배틀 토벌 성공에 의한 특별 보상으로 획득할 수 있는 전화는 획득한 개인 공헌도에 따라 증가합니다. 또한 획득에는 개인 공헌도 **,*** 이상이 필요하며, 개인 랭킹 입상도 필요합니다."
新米騎空士応援ミッション,신참 기공사 응원 미션
・ミッションについては、イベント開始から報酬受け取り期間終了までにミッションを達成することで報酬を受け取ることができます。,・미션에 대해서는 행사 시작부터 보상 수령 기간 종료까지 미션을 달성하여 보상를 받을 수 있습니다
・ミッションは全プレイヤー対象となります。,・미션은 모든 플레이어를 대상으로 합니다
・敵を討伐して報酬を獲得できるミッションについては、同名の敵であれば、敵の難易度、発見者、救援による参戦に関係なく達成条件を満たすことができます。,"・적을 토벌하고 보상를 획득하는 미션에 대해서는 동명의 적이라면 적의 난이도, 발견자, 구원에 의한 참전에 관계 없이 달성 조건을 충족시킬 수 있습니다"
・報酬の戦貨、グラッジチャンクについては、プレゼントリストには送られず、直接所持数に加えられます。,"・보상의 전화, 그랏지챵크에 대해서는 선물 목록에 보내지지 않고 직접 소지수에 더해집니다"
・敵の討伐や戦貨ガチャの達成条件については、「決戦！星の古戦場」が対象となります。,・적의 토벌이나 전화 가의 달성 조건에 대해서는 「결전！ 별의 고전장」이 대상이 됩니다
団員募集,단원모집
オープニングをもう一度見る,오프닝을 한번 더 본다
ヘイムダルを*体討伐,헤임달을 *체 토벌
ヘイムダルを**体討伐,헤임달을 **체 토벌

!전화가챠 교환페이지
（所持数　*）,（소지수　*）
（所持数　**）,（소지수　**）
（所持数　***）,（소지수　***）
（所持数　****）,（소지수　****）
（所持数　*****）,（소지수　*****）
設定する,설정한다
グガランナ,구갈안나

・戦貨ガチャはリセット対象となる天星器を設定することで引くことができます。,・전화 가챠는 리셋 대상이 되는 천성기를 설정함으로써 뽑을 수 있습니다
・本イベント開催中は、設定したリセット対象を一度だけ変更できます。最初に設定したアイテムを入手し、戦貨ガチャボックスのリセットが可能になったタイミングで変更することができます。,・본 이벤트 개최중에는 설정한 리셋 대상을 한 번만 변경할 수 있습니다. 최초 설정한 아이템을 입수하여 전화 가챠를 리셋할 수 있는 타이밍에 변경할 수 있습니다
・戦貨ガチャを連続して引く場合は、***回、**回、**回と、回数を指定して引くことができます。初期設定は***回となっています。,"・전화 가챠를 연속해서 뽑을 경우 **회, **회, **회로 회수를 지정해서 뽑을 수 있습니다.초기설정은 ***회 입니다"
・戦貨ガチャを連続して引く場合は、演出スキップ設定に関わらず、演出はスキップされます。ただし、リセット対象のアイテムや初めてキャラ解放武器を引いた場合のみ、演出が表示されます。,"・전화 가챠를 연속해서 뽑는 경우는 연출 스킵 설정에 관계없이 연출은 스킵 됩니다. 단, 리셋 대상 아이템이나 캐릭터 해방 무기를 처음 끌었을 경우에만 연출이 표시됩니다"
・戦貨ガチャのボックスが*回目以降で、ボックス内に残っているアイテムを全て引くことができる戦貨数を所持している場合は、ボックスの中身を全て引くボタンが表示されます。,・전화 가챠의 상자가 *회째 이후로는 상자안에 남아있는 아이템을 전부 뽑을 수 있는 전화가챠를 소지하고 있는 경우는 상자의 내용물을 한번에 뽑는 버튼이 표시됩니다
・ボックスによって戦貨ガチャを引くために必要な戦貨数が異なります。ボックス*〜**は*枚、ボックス**～**は*枚、ボックス**以降は*枚の戦貨が*回引くために必要です。,"・박스에 따라 전화 가챠를 위해서 필요한 전화의 개수가 다릅니다. 박스*~**는 *장, 박스**~**는 *장, 박스**이후는 *장의 전화가 *회차 뽑기에 필요합니다"

・自動リサイクル化、自動売却、騎空艇強化について、スキル付きの武器は使用されません。,・자동 리사이클화・자동 매각・기공정 강화에 대해서 스킬이 첨부된 무기는 사용되지 않습니다
リセットアイテム,리셋 아이템

・十天衆を全て仲間にしているプレイヤーは、天星器、ダマスカスダスト、召喚石からリセット対象を選択することができます。イベント期間中に十天衆を全て仲間にしているプレイヤーも対象となります。<br>※イベント「こくう、しんしん」で加入する「シス」は除きます,"・십천중을 모두 동료로 삼은 플레이어는 천성기・다마스쿠스 더스트・소환석 중에서 리셋 대상을 선택할 수 있습니다. 이벤트 기간 중에 십천중을 모두 동료로 삼은 플레이어도 대상이 됩니다.<br>※이벤트 「허공, 심신」으로 가입하는 「시스」는 제외됩니다"
・召喚石とダマスカスダストは**回目のボックスまでリセット対象として設定可能です。,・소환석과 다마스쿠스 더스트는 **번째 박스까지 리셋 대상으로 설정 가능합니다.
・**回目に召喚石やダマスカスダストを設定している場合は、**回目以降はリセット対象を天星器に変更する必要があります。ただし、**回目までにリセット対象に天星器を*度でも変更している場合は、リセット対象が変更する前に設定していた天星器に変更となります。,"・**회째 소환석이나 다마스쿠스 더스트를 설정한 경우, **회째 이후에는 리셋 대상을 천성기로 변경해야 합니다. 단, **회째까지 리셋 대상으로 천성기를 *회라도 변경한 경우는 리셋 대상이 변경하기 전에 설정했던 천성기로 변경됩니다."


・戦貨ガチャにて自動リサイクル化使用設定で選択した装備が排出された場合、武器は「碧瑠璃の杯」、召喚石は「緋紅の杯」へ自動的に経験値が付与されます。,"・전화 가챠에서 자동 리사이클화 사용 설정으로 선택한 장비가 배출될 경우 무기는 「푸른 성배」, 소환석은「붉은 성배」에 자동으로 경험치가 부여됩니다"
"・それぞれの装備の経験値を**,***まで貯めることで、「碧瑠璃の杯」、「緋紅の杯」が作成されます。","・각 장비의 경험치를 **,***까지 모으면 「푸른 성배」, 「붉은 성배」가 만들어집니다."
・「碧瑠璃の杯」、「緋紅の杯」が所持上限に達した状態で自動リサイクル化使用設定で選択した装備が戦貨ガチャで排出された場合、それらの装備はプレゼントリスト(期限あり)に送られます。,"・「푸른 성배」, 「붉은 성배」가 상한선에 도달한 상태에서 자동 리사이클화 사용 설정에서 선택한 장비가 전화 가챠로 배출되면 그 장비들은 선물 목록(기한 있음)에 보내집니다"
・自動売却・騎空艇強化と同時に設定した場合、装備は自動リサイクル化へ使用されます。,"・자동 매각, 기공정 강화와 동시에 설정한 경우, 장비는 자동 리사이클화에 사용됩니다"

・自動売却、騎空艇強化条件設定において選択した装備については、戦貨ガチャで排出された際に自動的に売却、もしくは騎空艇強化に必要なカスタムptが獲得できます。,"・자동매각, 기공정 강화조건 설정에서 선택한 장비는 전화 가챠로 배출되었을 때 자동 매각 또는 기공정 강화에 필요한 커스텀 pt를 획득할 수 있습니다"
・自動売却、騎空艇強化の対象装備は重複選択できないため、いずれか選択している場合は、一方の設定が解除されます。,"・자동매각, 기공정 강화의 대상장비는 중복선택이 불가능하므로 선택중 한쪽의 설정이 해제됩니다"
・未使用カスタムptが所持上限に達した状態で騎空艇強化の対象装備が排出された場合は、プレゼントリスト(期限あり)に送られます。,・미사용 커스텀 pt가 소지상한에 도달한 상태에서 기공정 강화 대상장비가 배출된 경우 선물목록(기한 있음)에 보내집니다.
リセット対象アイテム設定,리셋 대상 아이템 설정
設定確認,설정확인
※ショップ「トレジャー交換」＞「トレジャー」において、ダマスカスダスト*個と、ダマスカス磁性粒子*個が交換できます,※상점「트레저 교환」＞「트레저」에서 다마스쿠스 더스트 *개를 다마스쿠스 자성입자 *개로 교환할 수 있습니다
ダマスカスダストを戦貨ガチャラインナップに<br>設定しますか？,다마스쿠스 더스트를 전화가챠 라인업으로<br>설정합니까？
※ボックスリセット時に任意で一度だけ対象を変更できます<br>※**回目以降は召喚石・ダマスカスダストが選択できません,※박스 리셋시 임의로 한 번만 교환 대상을 변경할 수 있습니다<br>※**회차 이후엔 소환석・다마스쿠스 더스트를 선택할 수 없습니다.
召喚：ゲイルライン,소환：게일라인
敵全体に風属性ダメージ(特大)/風属性攻撃UP(中),적 전체에 풍속성 데미지(특대)/풍속성 공격UP(중)
加護：グガランナの加護,가호：구갈안나의 가호
風属性チェインバーストの威力が***%UP,풍속성 체인버스트의 위력이 ***% UP
グガランナを戦貨ガチャラインナップに<br>設定しますか？,구갈안나를 전화가챠 라인업으로<br>설정합니까？
一伐槍を戦貨ガチャラインナップに<br>設定しますか？,일벌창을 전화가챠 라인업으로<br>설정합니까？
二王弓を戦貨ガチャラインナップに<br>設定しますか？,이왕궁을 전화가챠 라인업으로<br>설정합니까？
三寅斧を戦貨ガチャラインナップに<br>設定しますか？,삼인부를 전화가챠 라인업으로<br>설정합니까？
四天刃を戦貨ガチャラインナップに<br>設定しますか？,사천인을 전화가챠 라인업으로<br>설정합니까？
五神杖を戦貨ガチャラインナップに<br>設定しますか？,오신장을 전화가챠 라인업으로<br>설정합니까？
六崩拳を戦貨ガチャラインナップに<br>設定しますか？,육붕권을 전화가챠 라인업으로<br>설정합니까？
七星剣を戦貨ガチャラインナップに<br>設定しますか？,칠성검을 전화가챠 라인업으로<br>설정합니까？
八命切を戦貨ガチャラインナップに<br>設定しますか？,팔명절을 전화가챠 라인업으로<br>설정합니까？
九界琴を戦貨ガチャラインナップに<br>設定しますか？,구계금을 전화가챠 라인업으로<br>설정합니까？
十狼雷を戦貨ガチャラインナップに<br>設定しますか？,십랑뢰를 전화가챠 라인업으로<br>설정합니까？

!보상 페이지
"貢献度*,***以上で獲得","공헌도 *,*** 이상이면 획득"
"貢献度**,***以上で獲得","공헌도 **,*** 이상이면 획득"
